0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-0.38202783,-0.42315537,0.37118033,0.13113084,-0.19836716,-0.3832363,-0.2808748,-0.15158828,0.40966925,-0.5802187,0.5008364,0.5155688,0.1407325,0.34741968,0.0016093351,0.24514557,0.28620413,-0.027932435,-0.22546999,0.031872537,0.103526056,0.08405682,0.025394864,-0.10249793,-0.48258984,-0.13913336,-0.06498009,0.36771688,0.077252656,-0.16918257,-0.13088419,0.27985442,0.64920753,0.5007697,0.11517021,0.40043232,-0.6368973,0.27408877,0.06925541,-0.41206032
-0.058618046,-0.42123497,0.25187948,0.28268182,-0.030340407,-0.1781359,-0.0600913,-0.031656075,0.41298583,-0.40572777,0.4728109,0.4869057,0.18497337,0.16002834,-0.19702056,0.09491151,0.13326553,-0.08668117,-0.22373284,0.09307256,0.18407378,0.23960042,-0.032946493,-0.15162781,-0.3687736,0.028217783,0.04545272,0.3801374,-0.16329025,0.08084114,-0.308403,0.084699385,0.7095765,0.44517484,0.34397587,0.12581958,-0.6795819,0.120431274,-0.108212076,-0.3561685
-0.07364733,-0.40614814,0.23935916,0.2864837,-0.038377803,-0.17864993,-0.06431676,-0.036630422,0.40877852,-0.407227,0.47250444,0.48944467,0.17009744,0.16745186,-0.18916237,0.10063959,0.12972076,-0.08184651,-0.21568877,0.08776667,0.17827651,0.22642495,-0.01847719,-0.1354534,-0.36941767,0.025243586,0.03241803,0.37698317,-0.14662625,0.066860385,-0.30171943,0.08485288,0.7054255,0.44312555,0.3324568,0.1310361,-0.671548,0.10639047,-0.10292642,-0.35916692
0.677203,-0.9009324,0.9712833,-0.9257674,0.7265622,0.59410304,0.7326773,0.93049353,-0.8395638,0.8803163,-0.9798747,0.46783623,0.9810318,-0.451013,-0.32269678,-0.94876444,-0.76610655,-0.49952707,0.8627337,0.9374579,-0.5984985,-0.45335972,-0.9795791,-0.9633706,0.99432373,-0.6132264,0.890474,-0.94351965,-0.94083774,0.285736,0.6577209,0.67716336,-0.99875295,-0.9376196,0.08474571,-0.8296146,0.94975805,0.6971438,-0.054874416,0.9336638
-0.37880963,-0.422045,0.36758482,0.135416,-0.1962707,-0.3810201,-0.27781323,-0.15002069,0.41025296,-0.5780627,0.5011385,0.51569766,0.1391085,0.34549135,-0.00068252144,0.24358748,0.2848283,-0.02899651,-0.22615957,0.031295247,0.1029263,0.08656464,0.026712606,-0.102846466,-0.4810525,-0.13572407,-0.0649954,0.36873662,0.07431564,-0.16631633,-0.13398506,0.27647048,0.6512191,0.500835,0.11881453,0.39644042,-0.63742036,0.27108228,0.06676987,-0.4122779
-0.07876045,-0.41379043,0.24991697,0.2800077,-0.040658526,-0.1873169,-0.06983493,-0.03732354,0.41092104,-0.41383246,0.47366518,0.49141777,0.17524828,0.17185836,-0.18705235,0.10380509,0.13653028,-0.08272278,-0.2189807,0.089180484,0.17880456,0.22727844,-0.02300069,-0.14179379,-0.3729748,0.022472693,0.034652285,0.37849435,-0.1458814,0.064441636,-0.29984966,0.09234878,0.706104,0.4478005,0.33007503,0.13858029,-0.6747419,0.11851672,-0.09948499,-0.36092955
-0.06776899,-0.41394103,0.24639973,0.283955,-0.035105117,-0.17967209,-0.06322311,-0.034441,0.41098887,-0.4075066,0.4728441,0.4887005,0.17739104,0.16487207,-0.19237274,0.09857883,0.13220452,-0.084120855,-0.21967645,0.09036702,0.18095936,0.23239973,-0.025498208,-0.14349702,-0.36961174,0.026269738,0.03848702,0.37862343,-0.1538442,0.0726877,-0.30448616,0.085814476,0.7073912,0.4447762,0.33725965,0.12974207,-0.6756122,0.11425327,-0.1048138,-0.3581382
0.9884859,-0.94018376,0.98249704,-0.96747893,0.95536876,0.8839958,0.9064517,0.9336445,-0.6733631,0.9592345,-0.9898568,-0.7174549,0.9285761,-0.8187868,-0.8996236,-0.9816968,-0.95282316,-0.8461318,0.4854064,0.9815079,0.56953835,0.78472954,-0.957184,-0.9277075,0.99821126,0.66194177,0.9355444,-0.9882559,-0.9818309,0.9268704,-0.55403763,-0.6143498,-0.9991572,-0.96793777,0.8877298,-0.94552225,0.9341671,0.9084727,-0.63339967,0.96503866
-0.060889617,-0.41717967,0.24787077,0.28444624,-0.03155287,-0.17698865,-0.060116936,-0.03244588,0.41189376,-0.40505207,0.47262967,0.4872105,0.18127051,0.16093147,-0.19579871,0.095602185,0.13152154,-0.08560914,-0.22163095,0.09187493,0.18289006,0.23689732,-0.029407721,-0.14749692,-0.36835214,0.028128678,0.04254398,0.3793249,-0.160048,0.078412525,-0.30742422,0.08359538,0.70868844,0.44416353,0.34208328,0.1256893,-0.6775823,0.11581667,-0.107706174,-0.35654637
-0.082731076,-0.42340437,0.2625807,0.27230874,-0.042457737,-0.19656819,-0.07557691,-0.038026176,0.41349724,-0.42096603,0.47484323,0.49295652,0.18227077,0.17573822,-0.18525928,0.10655891,0.14461668,-0.08403191,-0.22342488,0.09106951,0.17984188,0.22942421,-0.029380562,-0.15016888,-0.3770272,0.019356953,0.03828651,0.38043562,-0.14676565,0.06319531,-0.29822916,0.10073618,0.70705485,0.45275542,0.328584,0.14663683,-0.67883545,0.13326503,-0.09607679,-0.36239293
-0.06519402,-0.43564928,0.27142793,0.27021614,-0.033766925,-0.19277062,-0.06942792,-0.033724025,0.4166372,-0.4172783,0.47444722,0.4888691,0.1956398,0.16593488,-0.19372162,0.09950317,0.14632635,-0.08845931,-0.23067173,0.0954518,0.18537968,0.2423987,-0.042591646,-0.16425776,-0.3755569,0.0225131,0.05079278,0.3829978,-0.16454972,0.07848591,-0.3052298,0.09849308,0.7107661,0.452399,0.3410128,0.1392119,-0.68555856,0.14371839,-0.10235904,-0.35837933
-0.074666046,-0.43598214,0.27505654,0.26637003,-0.0385331,-0.19962728,-0.07545267,-0.036416598,0.41668236,-0.4230781,0.47521403,0.49111202,0.19416805,0.17203097,-0.18894762,0.1039997,0.15060765,-0.08725936,-0.23032133,0.09451466,0.18363169,0.23819488,-0.040840965,-0.16314554,-0.37879425,0.018980872,0.047680236,0.38306633,-0.15783675,0.07145142,-0.30117762,0.104613684,0.7096284,0.45506912,0.33494526,0.14729705,-0.68503445,0.14812158,-0.0975989,-0.360762
-0.08011527,-0.43191764,0.2719405,0.2673181,-0.041172903,-0.20058624,-0.07719455,-0.037580572,0.41566664,-0.42400154,0.4753259,0.49246907,0.18975677,0.17509669,-0.18639013,0.10613667,0.14976273,-0.085863225,-0.22788967,0.09316227,0.18187428,0.2340741,-0.03650342,-0.1585202,-0.37905928,0.018211905,0.04364004,0.38220352,-0.15214682,0.06665442,-0.299081,0.104973,0.7084715,0.4551644,0.33110383,0.14931978,-0.682835,0.14436224,-0.095772095,-0.36202577
-0.06030415,-0.4276687,0.2601068,0.27776337,-0.031166414,-0.1837496,-0.06336992,-0.032000117,0.41465423,-0.41003257,0.47345543,0.48762634,0.18991137,0.16192788,-0.19629812,0.0963511,0.13837023,-0.087683775,-0.22682784,0.0943459,0.18491335,0.24143982,-0.03746885,-0.15745029,-0.3712384,0.026341232,0.048251837,0.38139343,-0.16469643,0.080733575,-0.30762774,0.08986327,0.7103194,0.44818237,0.34350905,0.130549,-0.6823552,0.13011864,-0.10632916,-0.35688668
-0.069439486,-0.42098662,0.25523397,0.27887064,-0.035789095,-0.18559995,-0.06658458,-0.034506593,0.41288882,-0.41196713,0.47360104,0.4896177,0.18275551,0.16693133,-0.19178735,0.100041516,0.13748543,-0.0852783,-0.2229706,0.09189635,0.18196839,0.23454008,-0.030412357,-0.14983968,-0.37209317,0.024545603,0.041587636,0.38002104,-0.15540779,0.072717,-0.30388227,0.09110554,0.7082922,0.448144,0.33696425,0.13450237,-0.6787154,0.124487795,-0.10298406,-0.35893515
-0.050951283,-0.4305631,0.26041734,0.27919775,-0.026503501,-0.17916895,-0.05871086,-0.029558511,0.41542396,-0.40600675,0.47298712,0.4853238,0.19406305,0.15624213,-0.2008236,0.092202455,0.13660263,-0.08940112,-0.22887105,0.09592163,0.18717486,0.24687208,-0.041710448,-0.16155228,-0.369186,0.028859917,0.05304608,0.38199413,-0.17263444,0.08822168,-0.31142554,0.08609849,0.7118092,0.44660628,0.34973407,0.1244845,-0.68426865,0.13044374,-0.110364094,-0.35458162
-0.11550743,-0.41783625,0.2670047,0.2634889,-0.05913648,-0.2156235,-0.093818836,-0.047148295,0.41200694,-0.4369372,0.4770574,0.5001189,0.17189087,0.19568433,-0.16865319,0.12148716,0.1544317,-0.07873039,-0.219119,0.086243756,0.17224993,0.21197465,-0.018137036,-0.14018658,-0.38571653,0.008232757,0.024313228,0.37904197,-0.1207588,0.037533972,-0.2839438,0.117094435,0.70219547,0.45918092,0.30631164,0.17064558,-0.6736713,0.13902678,-0.08075747,-0.3701468
-0.08085785,-0.41878238,0.25647363,0.27606612,-0.0415833,-0.19213256,-0.072793,-0.03761883,0.4122774,-0.4175171,0.4742926,0.49227992,0.17887148,0.17391445,-0.18615474,0.10525501,0.14066556,-0.08341531,-0.22125927,0.09018452,0.17934999,0.22838588,-0.02628188,-0.14613134,-0.3750353,0.02092274,0.03652699,0.37950003,-0.14630042,0.06377456,-0.29904133,0.09665357,0.706621,0.45042437,0.32929504,0.14270674,-0.6768796,0.12611322,-0.09774055,-0.36171812
0.58393735,-0.885034,0.9727763,-0.9052825,0.6948366,0.57196325,0.69252044,0.94106114,-0.8312697,0.88977474,-0.9793709,0.5295589,0.9839358,-0.41264066,-0.20596944,-0.9466684,-0.7947081,-0.5042153,0.8799708,0.9379962,-0.6392373,-0.56461674,-0.98043627,-0.95753455,0.99302226,-0.6909818,0.8926659,-0.931772,-0.9246273,0.19044703,0.6979841,0.666285,-0.99860644,-0.9405944,-0.010933075,-0.80561066,0.9470535,0.6510861,-0.016679995,0.9300007
-0.23011431,-0.4266537,0.31739402,0.20825298,-0.1175647,-0.2973903,-0.1725612,-0.085112065,0.41388166,-0.5051652,0.4884565,0.5177104,0.16076776,0.26641217,-0.10246941,0.1748144,0.21346726,-0.062333997,-0.22108142,0.07239136,0.14839794,0.16149221,-0.002251062,-0.13021855,-0.42796847,-0.046272773,-0.0097019,0.37958574,-0.03901828,-0.0487068,-0.22725074,0.19370489,0.68528146,0.48599258,0.22869971,0.27290443,-0.6655266,0.20132445,-0.01925461,-0.3942018
0.63647795,-0.89400125,0.97206783,-0.9167253,0.71222377,0.58933717,0.71579605,0.93521243,-0.8345164,0.88408005,-0.9797503,0.49321327,0.98241836,-0.42883447,-0.27629897,-0.94738966,-0.7790878,-0.5026896,0.86875457,0.93835974,-0.62023425,-0.5053269,-0.97992337,-0.96101904,0.99372584,-0.6497537,0.8926839,-0.93862754,-0.93433046,0.24347337,0.6768058,0.6721265,-0.99868906,-0.9399931,0.038155384,-0.81786597,0.94863844,0.67443025,-0.04125272,0.93302155
0.9692565,-0.904833,0.98064244,-0.97234464,0.8965828,0.839834,0.902236,0.8642935,-0.8032668,0.95792836,-0.9839342,-0.3604255,0.9561776,-0.8153732,-0.73602486,-0.97408456,-0.8125207,-0.71966726,0.70300967,0.97991043,-0.081815414,0.48362994,-0.9649202,-0.9597294,0.9979708,0.12963256,0.9199224,-0.9788616,-0.97414756,0.8628247,0.07675625,0.0024712181,-0.9993107,-0.9430162,0.6608635,-0.93845415,0.93710953,0.87831247,-0.3266529,0.9209847
-0.059181906,-0.42943642,0.26185036,0.27695203,-0.030617915,-0.1841873,-0.06332984,-0.031728897,0.41510817,-0.41030416,0.47350916,0.48738855,0.19157982,0.1614141,-0.19683893,0.09599829,0.13917264,-0.08814985,-0.22779284,0.09483848,0.18543659,0.24266437,-0.039066847,-0.15928446,-0.37144887,0.02631536,0.049576804,0.38174754,-0.16624035,0.0818846,-0.3080455,0.09036846,0.7106941,0.44852963,0.34438288,0.13060421,-0.68321896,0.13218506,-0.10655688,-0.3566647
-0.08368316,-0.42854697,0.26906592,0.26838848,-0.04292919,-0.20074593,-0.07808814,-0.03838307,0.41481486,-0.4242451,0.47534284,0.4933016,0.1863089,0.17698869,-0.1847041,0.1074843,0.14873102,-0.08481879,-0.22596337,0.09209653,0.18058476,0.23107775,-0.033126414,-0.1548342,-0.37902507,0.017813703,0.040641632,0.38149238,-0.14815468,0.06338683,-0.29769436,0.10478023,0.7076134,0.45492867,0.32848296,0.15028526,-0.6810694,0.14094347,-0.09467733,-0.36281466
-0.102520786,-0.42006618,0.26527548,0.26702642,-0.052501913,-0.20811069,-0.08657558,-0.043486685,0.4126,-0.43067035,0.4761659,0.49737635,0.17598817,0.18783133,-0.17529996,0.11558048,0.15052983,-0.08084902,-0.22078763,0.088192195,0.17530616,0.21892145,-0.02260004,-0.14415823,-0.3822778,0.012746037,0.029829543,0.3796201,-0.13108218,0.04772662,-0.28968263,0.1106272,0.70415145,0.45671606,0.31521335,0.16112751,-0.67577523,0.13674112,-0.08685572,-0.36712265
-0.06552004,-0.42836595,0.26270777,0.27534732,-0.03379132,-0.18790346,-0.06681964,-0.033409044,0.41481575,-0.4134854,0.47390467,0.4889431,0.1895109,0.16535902,-0.19374685,0.09889546,0.1410171,-0.087145545,-0.22687407,0.09395651,0.1840486,0.23933546,-0.036878508,-0.15734605,-0.37312603,0.024367118,0.04681045,0.38151383,-0.16122557,0.07696102,-0.3054245,0.093520865,0.70979935,0.4499086,0.34021956,0.1352114,-0.68230575,0.13324179,-0.10365244,-0.3582463
