lifeline_index,feature_index,neuron_index,discrepancy
4,14,8,0.24161127254708084
4,15,0,0.0851367773900579
4,15,1,0.02527621678527859
4,15,2,0.21410117128924458
4,15,3,0.030061793610467697
4,15,4,0.28026843871842816
4,15,5,0.3500365203786122
4,15,6,0.03012038181512578
4,15,7,0.11928140678092274
4,15,8,0.08926659012773541
4,16,0,0.06480989793213082
4,16,1,0.02636618791767284
4,16,2,0.25416116177398246
4,16,3,0.022598894022099688
4,16,4,0.30492859162945724
4,16,5,0.3052270277252602
4,16,6,0.051636709294372946
4,16,7,0.03600259060734406
4,16,8,0.2684153843868567
4,17,0,0.062460779083451094
4,17,1,0.007988935249899179
4,17,2,0.16521568770331768
4,17,3,0.012465009873644567
4,17,4,0.23474821665855888
4,17,5,0.27047632532150956
4,17,6,0.051377405111307846
4,17,7,0.06998860678644726
4,17,8,0.24872891037773948
4,18,0,0.07516666374165556
4,18,1,0.008046496751777214
4,18,2,0.18046730765786567
4,18,3,0.009085717233388555
4,18,4,0.34649529138135277
4,18,5,0.3146855820537493
4,18,6,0.04149605379418096
4,18,7,0.05288012159564569
4,18,8,0.2903467085535678
4,19,0,0.08521697431631282
4,19,1,0.015281454646265989
4,19,2,0.16932529760283832
4,19,3,0.01608299165773701
4,19,4,0.32637544520499434
4,19,5,0.3124511241018089
4,19,6,0.04751606173918617
4,19,7,0.105448042043679
4,19,8,0.12264410215118057
4,20,0,0.06415225452008745
4,20,1,0.016013823058685844
4,20,2,0.1913238065422473
4,20,3,0.01967346181471497
4,20,4,0.37395745018154525
4,20,5,0.26106192810247486
4,20,6,0.08076506554368741
4,20,7,0.03979101315924763
4,20,8,0.3046917579497173
4,21,0,0.06061312287973518
4,21,1,0.013308370309308457
4,21,2,0.1847766966208267
4,21,3,0.015615695832048204
4,21,4,0.362220050112432
4,21,5,0.2852884502072035
4,21,6,0.06760415091065589
4,21,7,0.06180040053956803
4,21,8,0.273967257383907
4,22,0,0.07133263518661327
4,22,1,0.010346049869987571
4,22,2,0.16475630552465792
4,22,3,0.010363780182136417
4,22,4,0.31986927621522965
4,22,5,0.18726230511112535
4,22,6,0.05591056962630832
4,22,7,0.09448263088331976
4,22,8,0.13878073087895385
4,23,0,0.06492240398026324
4,23,1,0.01421871031908773
4,23,2,0.16007616042129683
4,23,3,0.007597047343799545
4,23,4,0.2813168457349001
4,23,5,0.3065107696251912
4,23,6,0.07956997736500218
4,23,7,0.07598837807468985
4,23,8,0.19683861284877996
4,24,0,0.08766012094516742
4,24,1,0.022698119810119436
4,24,2,0.20787003450572794
4,24,3,0.040856761360885806
4,24,4,0.3990128349558181
4,24,5,0.2543756631928943
4,24,6,0.05842450101894576
4,24,7,0.06595803309883122
4,24,8,0.30939633747875916
4,25,0,0.08891013766675127
4,25,1,0.023158426401519983
4,25,2,0.17575954860891202
4,25,3,0.029694259148774275
4,25,4,0.373420773218772
4,25,5,0.28452489746445353
4,25,6,0.07278664719855472
4,25,7,0.07650572953844423
4,25,8,0.3236071894105643
4,26,0,0.0762782071173764
4,26,1,0.01830136054655545
4,26,2,0.17856143729674726
4,26,3,0.01586498539344673
4,26,4,0.31488334651310995
4,26,5,0.2541112709802295
4,26,6,0.016877494164146134
4,26,7,0.06936563242051956
4,26,8,0.3126996590987365
4,27,0,0.05888617461386675
4,27,1,0.01613100874030053
4,27,2,0.15771912420209147
4,27,3,0.0037132363320373247
4,27,4,0.29156693832770375
4,27,5,0.3051430587439883
4,27,6,0.04416502783552459
4,27,7,0.056137436004959435
4,27,8,0.22210161742771045
4,28,0,0.06487882783043279
4,28,1,0.027063189223974903
4,28,2,0.2637789629318578
4,28,3,0.036258523403917775
4,28,4,0.3607007702855285
4,28,5,0.28551960500671886
4,28,6,0.0541490128507989
4,28,7,0.03056684301814533
4,28,8,0.3275029172160321
4,29,0,0.05980198979189267
4,29,1,0.011959112444638901
4,29,2,0.1944864348141355
4,29,3,0.009981842124325636
4,29,4,0.3677562979260593
4,29,5,0.2825123084671723
4,29,6,0.05223718946281291
4,29,7,0.048507226504972537
4,29,8,0.28511864913361756
4,30,0,0.07034106015628352
4,30,1,0.0060003980276667765
4,30,2,0.15671890936898572
4,30,3,0.005812296891228771
4,30,4,0.34229190326439446
4,30,5,0.28441488312261726
4,30,6,0.04435096945151333
4,30,7,0.06311448378776213
4,30,8,0.22897355614268178
4,31,0,0.058887445602549465
4,31,1,0.011452795699917712
4,31,2,0.20292112537471163
4,31,3,0.01494646306860351
4,31,4,0.41271420296043465
4,31,5,0.2823779447895272
4,31,6,0.037546647117606774
4,31,7,0.037433215729292306
4,31,8,0.28163878150364063
4,32,0,0.058012569801300026
4,32,1,0.01724906376415429
4,32,2,0.22350604396046905
4,32,3,0.025888878993894304
4,32,4,0.37217909132364013
4,32,5,0.3299512562132179
4,32,6,0.05088494609395885
4,32,7,0.05203118563975893
4,32,8,0.3305649137025317
4,33,0,0.08210744146724099
4,33,1,0.017040687365345215
4,33,2,0.19297827388796013
4,33,3,0.018246780008852687
4,33,4,0.2647435528972696
4,33,5,0.24472467151286764
4,33,6,0.03607213733325704
4,33,7,0.10854926464107728
4,33,8,0.17159555441325908
4,34,0,0.05196405030153866
4,34,1,0.010069896302997107
4,34,2,0.19878330648846676
4,34,3,0.008012831428408385
4,34,4,0.2648604456696112
4,34,5,0.2771115130624237
4,34,6,0.04689397085335064
4,34,7,0.044311991414670016
4,34,8,0.2727037313662923
4,35,0,0.06574560480904726
4,35,1,0.017076392307983298
4,35,2,0.22359991030584203
4,35,3,0.00981163717392634
4,35,4,0.24011565377831437
4,35,5,0.2646986200445297
4,35,6,0.022337555909787754
4,35,7,0.0507605264824155
4,35,8,0.26224101026768304
4,36,0,0.08135899085702758
4,36,1,0.023951036810243846
4,36,2,0.20900950973361
4,36,3,0.027723721200587883
4,36,4,0.24672832644869983
4,36,5,0.30550530385986535
4,36,6,0.02329486160795159
4,36,7,0.11165570566010101
4,36,8,0.12626505987783088
4,37,0,0.32834494451756313
4,37,1,0.21851006132474693
4,37,2,0.0756032459205482
4,37,3,0.459456474532533
4,37,4,0.38804675934666766
4,37,5,0.075104188407594
4,37,6,0.1752257538835814
4,37,7,0.2784472841630366
4,37,8,0.1842312999748537
4,38,0,0.3420893704840404
4,38,1,0.10846157093963366
4,38,2,0.5572639126907827
4,38,3,0.18617041113984115
4,38,4,0.33012154188636006
4,38,5,0.21795544770913797
4,38,6,0.11447167338680768
4,38,7,0.16923051751462445
4,38,8,0.3372499340995542
4,39,0,0.0812021496330098
4,39,1,0.026408629489726238
4,39,2,0.24011909508056886
4,39,3,0.025032520513725003
4,39,4,0.3017676790615396
4,39,5,0.31715846909919415
4,39,6,0.03579549775133083
4,39,7,0.11220925740319138
4,39,8,0.0944965085241845
4,40,0,0.08185371058188856
4,40,1,0.02269997579252942
4,40,2,0.256711890595984
4,40,3,0.03367017938874346
4,40,4,0.30526655293745275
4,40,5,0.32895650597239584
4,40,6,0.018895804091366212
4,40,7,0.09932739003089244
4,40,8,0.09547495338948478
4,41,0,0.07569542258622698
4,41,1,0.007002671970996094
4,41,2,0.14744641104479905
4,41,3,0.006081547270856397
4,41,4,0.3714644843300041
4,41,5,0.2901526922143138
4,41,6,0.051992586936936015
4,41,7,0.07266898801563239
4,41,8,0.2381204061387974
4,42,0,0.07473743686426053
4,42,1,0.010831653590837981
4,42,2,0.15051186446395332
4,42,3,0.012152925030210414
4,42,4,0.3318286754442819
4,42,5,0.26353384691854825
4,42,6,0.06325628247121769
4,42,7,0.0705129849242411
4,42,8,0.1708005244950989
4,43,0,0.06589423515560792
4,43,1,0.022335888657782313
4,43,2,0.33511902600049936
4,43,3,0.043258364094280265
4,43,4,0.2799259962713149
4,43,5,0.411596373830576
4,43,6,0.028650199846215512
4,43,7,0.1472037940731837
4,43,8,0.06625446599807193
4,44,0,0.09848192850623572
4,44,1,0.0263934939412904
4,44,2,0.3616862422416103
4,44,3,0.052570776929777005
4,44,4,0.23563471148560547
4,44,5,0.39802140872219866
4,44,6,0.04651680938875339
4,44,7,0.13488698391124082
4,44,8,0.05757054500018698
4,45,0,0.06459475722291384
4,45,1,0.020345073565215845
4,45,2,0.3029815126700498
4,45,3,0.04193025011684344
4,45,4,0.2215157464401696
4,45,5,0.3819390962769607
4,45,6,0.031937302790591184
4,45,7,0.1435589956586147
4,45,8,0.07303250862324598
4,46,0,0.05551655737422646
4,46,1,0.024102566474087657
4,46,2,0.2442792399579578
4,46,3,0.02202855096176335
4,46,4,0.37773027632788153
4,46,5,0.32214761791696944
4,46,6,0.04516473967187537
4,46,7,0.03566121546044385
4,46,8,0.29971239437061364
4,47,0,0.07850500221917621
4,47,1,0.04484492689823924
4,47,2,0.37109285663522995
4,47,3,0.04442071081583173
4,47,4,0.25090200699854315
4,47,5,0.4143402645568497
4,47,6,0.03589497178055284
4,47,7,0.12393723679926458
4,47,8,0.06072887147522846
5,0,0,0.0108960135180162
5,0,1,0.007020288769561824
5,0,2,0.1856346300816844
5,0,3,0.013846849173635632
5,0,4,0.34574378546405027
5,0,5,0.41009984621435563
5,0,6,0.04683723764230387
5,0,7,0.06388978864073702
5,0,8,0.27093230454104483
5,1,0,0.01061438155226178
5,1,1,0.011761131953976819
5,1,2,0.1940976820736976
5,1,3,0.011964138719615889
5,1,4,0.4157114385256402
5,1,5,0.39739393187257893
5,1,6,0.06373572476200086
5,1,7,0.053286636557379044
5,1,8,0.2632876481895144
5,2,0,0.013608845756831103
5,2,1,0.008991557013300965
5,2,2,0.18448451620768572
5,2,3,0.017763842639086362
5,2,4,0.39117963449351545
5,2,5,0.3444264502401829
5,2,6,0.05511078729388718
5,2,7,0.07870220250568803
5,2,8,0.23081853923034765
5,3,0,0.010834264255487804
5,3,1,0.015460515913244075
5,3,2,0.22409347139467387
5,3,3,0.013667769429928376
5,3,4,0.4657664189210629
5,3,5,0.3092128912787262
5,3,6,0.05996967725313763
5,3,7,0.06076347671265522
5,3,8,0.2323548859097395
5,4,0,0.012564131735028867
5,4,1,0.009338514258144897
5,4,2,0.22769933830434383
5,4,3,0.021703343053128977
5,4,4,0.29514210067259994
5,4,5,0.4052804678490095
5,4,6,0.08271306594635076
5,4,7,0.04543238865235886
5,4,8,0.24583940749723282
5,5,0,0.009661965381999824
5,5,1,0.007158592149020339
5,5,2,0.1901412838319709
5,5,3,0.012937052089225557
5,5,4,0.3028677101327149
5,5,5,0.3368767719015197
5,5,6,0.0597640497356211
5,5,7,0.06447642618131809
5,5,8,0.273187876602125
5,6,0,0.013626294673997588
5,6,1,0.009746840405397807
5,6,2,0.23656957988140834
5,6,3,0.012202642050405516
5,6,4,0.3024134951103475
5,6,5,0.35468160754609035
5,6,6,0.0752077838888196
5,6,7,0.05465208382800674
5,6,8,0.2015885546013826
5,7,0,0.012338945083607882
5,7,1,0.010721164827903468
5,7,2,0.17291044939532826
5,7,3,0.01984535888372085
5,7,4,0.5057735486044636
5,7,5,0.3473043125589439
5,7,6,0.09946109564321111
5,7,7,0.05403803442776487
5,7,8,0.256968787636536
5,8,0,0.01056255166587593
5,8,1,0.010900712256923463
5,8,2,0.21640941890765755
5,8,3,0.014571155345621584
5,8,4,0.34629083000949445
5,8,5,0.3677543096528309
5,8,6,0.05708494145759639
5,8,7,0.05329954166278552
5,8,8,0.2550648615163404
5,9,0,0.013143633820797737
5,9,1,0.010629163264281722
5,9,2,0.2335198114433531
5,9,3,0.016802101380806397
5,9,4,0.34248414541475886
5,9,5,0.3139974006157142
5,9,6,0.06690999470757103
5,9,7,0.05885889524607055
5,9,8,0.2298444813937497
5,10,0,0.015917765142382415
5,10,1,0.005818426073078378
5,10,2,0.10686321461040596
5,10,3,0.012679348390662648
5,10,4,0.32992228782579885
5,10,5,0.3177126991533227
5,10,6,0.09753892619546278
5,10,7,0.13079491582350097
5,10,8,0.20773058679511167
5,11,0,0.012862351536241396
5,11,1,0.013726264623894981
5,11,2,0.2759014483197847
5,11,3,0.01759064581451827
5,11,4,0.334319584354099
5,11,5,0.4019725089867817
5,11,6,0.05757646989044139
5,11,7,0.048657340909466745
5,11,8,0.22033383895137032
5,12,0,0.011170759820004084
5,12,1,0.004827163138567992
5,12,2,0.162784307029686
5,12,3,0.013574908213215851
5,12,4,0.3579091688274436
5,12,5,0.3231750022835094
5,12,6,0.0793369575251638
5,12,7,0.0663635308060618
5,12,8,0.2419917816983156
5,13,0,0.011042017744980535
5,13,1,0.008918713726675078
5,13,2,0.22698153107781277
5,13,3,0.014454579646070925
5,13,4,0.3606705605402709
5,13,5,0.4326917297371185
5,13,6,0.07182448675091654
5,13,7,0.044015059660554426
5,13,8,0.24996615332534763
5,14,0,0.009783826874420403
5,14,1,0.009491181597485326
5,14,2,0.18130142726267912
5,14,3,0.009332942654584932
5,14,4,0.321075910935461
5,14,5,0.40555945818948363
5,14,6,0.06457201209939346
5,14,7,0.042673933296782623
5,14,8,0.25148656965570887
5,15,0,0.03245615553697681
5,15,1,0.00820352701136616
5,15,2,0.11587292759880785
5,15,3,0.019703494749837857
5,15,4,0.27679400710219176
5,15,5,0.32817367007124
5,15,6,0.04667449971837686
5,15,7,0.11834157642545841
5,15,8,0.19873786653516803
5,16,0,0.01428945300987994
5,16,1,0.014211518700209235
5,16,2,0.3101593916522333
5,16,3,0.02015496352503118
5,16,4,0.34548073476948
5,16,5,0.3983008400402521
5,16,6,0.05570260341182323
5,16,7,0.040948009809266286
5,16,8,0.22574929032300955
5,17,0,0.010949446152776848
5,17,1,0.006376619913394734
5,17,2,0.1621222014610035
5,17,3,0.018838569607515867
5,17,4,0.3069455860260785
5,17,5,0.361162678069725
5,17,6,0.06157075019641359
5,17,7,0.06958129352334677
5,17,8,0.2710839996684103
5,18,0,0.012034979245301482
5,18,1,0.008501723216709214
5,18,2,0.22865367694504568
5,18,3,0.014819454734396277
5,18,4,0.3248257866179995
5,18,5,0.3960936218201318
5,18,6,0.03954110026190129
5,18,7,0.044941368023511445
5,18,8,0.2628285084199468
5,19,0,0.014536936269268715
5,19,1,0.011995043985115547
5,19,2,0.14357186453315268
5,19,3,0.008785082664093903
5,19,4,0.3517696418347817
5,19,5,0.36155317804033016
5,19,6,0.06036566440003331
5,19,7,0.0901556225298311
5,19,8,0.20895889920853739
5,20,0,0.011149415038602131
5,20,1,0.008300573127898909
5,20,2,0.20216742229456075
5,20,3,0.016527885295960033
5,20,4,0.3731187203429175
5,20,5,0.3661199846765674
5,20,6,0.08953753619383821
5,20,7,0.04374345901626485
5,20,8,0.26725224529881275
5,21,0,0.01106311104352564
5,21,1,0.010239482773963044
5,21,2,0.23862729539853456
5,21,3,0.018548153549308805
5,21,4,0.4054197431176731
5,21,5,0.3673877108506333
5,21,6,0.0595100510022313
5,21,7,0.04716079753000757
5,21,8,0.24752907814693273
5,22,0,0.01122313619511362
5,22,1,0.008533301843797478
5,22,2,0.2071578590170138
5,22,3,0.017740041170344254
5,22,4,0.4293761235645084
5,22,5,0.2735223977314348
5,22,6,0.06267132900342627
5,22,7,0.09534070201601064
5,22,8,0.191121752646525
5,23,0,0.010334914471967289
5,23,1,0.007225821636434581
5,23,2,0.17493996818988888
5,23,3,0.012449688018082522
5,23,4,0.36002979759567566
5,23,5,0.37632856669190967
5,23,6,0.08480022267734179
5,23,7,0.0681210113862752
5,23,8,0.24204873790376402
5,24,0,0.04346428753784552
5,24,1,0.0422304898156036
5,24,2,0.29848030843005885
5,24,3,0.038354486032589
5,24,4,0.2944496314632876
5,24,5,0.3852045578604893
5,24,6,0.09019271553974427
5,24,7,0.07228796244071983
5,24,8,0.23027579718566768
5,25,0,0.04369243511387167
5,25,1,0.04061748875987636
5,25,2,0.2623704670780972
5,25,3,0.03789739605034747
5,25,4,0.3211916416122272
5,25,5,0.40926966581942853
5,25,6,0.09957942845965986
5,25,7,0.07448188613940764
5,25,8,0.25478048036581913
5,26,0,0.015882029560734104
5,26,1,0.016227896450012522
5,26,2,0.2334272492166628
5,26,3,0.016562333788735416
5,26,4,0.250894501914348
5,26,5,0.3573399567435478
5,26,6,0.023607091402424205
5,26,7,0.058578257317809426
5,26,8,0.25983023417091583
5,27,0,0.011548166181771525
5,27,1,0.016454671451752355
5,27,2,0.2112100054536314
5,27,3,0.0162950791045454
5,27,4,0.3051560445559599
5,27,5,0.4112523305810277
5,27,6,0.0410596604475011
5,27,7,0.056953699976968544
5,27,8,0.2523943276908558
5,28,0,0.018414483999406688
5,28,1,0.014243091120825667
5,28,2,0.2823272691011481
5,28,3,0.025906723902755793
5,28,4,0.4143994782320265
5,28,5,0.42042695665332486
5,28,6,0.05090421175378148
5,28,7,0.04387032621201578
5,28,8,0.26022766752762144
5,29,0,0.015291408354250736
5,29,1,0.00997555159467215
5,29,2,0.23820065757422387
5,29,3,0.01572503731695497
5,29,4,0.4042688903289517
5,29,5,0.3845098223929217
5,29,6,0.04860175494136711
5,29,7,0.056954162924966495
5,29,8,0.26574117876632225
5,30,0,0.01090983456772509
5,30,1,0.007008063627594901
5,30,2,0.20787499244141305
5,30,3,0.011546024140644469
5,30,4,0.4171135797980376
5,30,5,0.4152310996075553
5,30,6,0.06268591903563533
5,30,7,0.05135558490154498
5,30,8,0.23376579499407799
5,31,0,0.012812935026152245
5,31,1,0.010492168522496017
5,31,2,0.22542589758091977
5,31,3,0.015015673273358714
5,31,4,0.4033931215259662
5,31,5,0.40786553892175037
5,31,6,0.04411243000920588
5,31,7,0.044419279896339925
5,31,8,0.25524008525289693
5,32,0,0.013284441706414076
5,32,1,0.010047126661677959
5,32,2,0.2570580095524406
5,32,3,0.02057204359259104
5,32,4,0.39540270709187236
5,32,5,0.4098729555859544
5,32,6,0.04067387259285034
5,32,7,0.05340620104485195
5,32,8,0.26528559912830213
5,33,0,0.015330381404429976
5,33,1,0.0059465147175777324
5,33,2,0.11528224681585691
5,33,3,0.0075627178798271626
5,33,4,0.23892385458809384
5,33,5,0.27574495133188887
5,33,6,0.04611967134502062
5,33,7,0.09886820815665538
5,33,8,0.278642109995885
5,34,0,0.011596144292203577
5,34,1,0.008208999327341832
5,34,2,0.21517105959935992
5,34,3,0.013309782070876278
5,34,4,0.3312218982845574
5,34,5,0.35622340531371305
5,34,6,0.049109808760704386
5,34,7,0.05491115228596269
5,34,8,0.26512893886841166
5,35,0,0.011909661637952405
5,35,1,0.009210934051497404
5,35,2,0.26535005346212615
5,35,3,0.019145483313626685
5,35,4,0.2724056951895505
5,35,5,0.3933067963819066
5,35,6,0.021666117944437797
5,35,7,0.0646186919924238
5,35,8,0.26062461538558856
5,36,0,0.03217563036500632
5,36,1,0.009523556841532997
5,36,2,0.10173654146030826
5,36,3,0.013956348164536286
5,36,4,0.2459957688745565
5,36,5,0.31189529640953584
5,36,6,0.03873346449744795
5,36,7,0.12522439888982237
5,36,8,0.2441454144259634
5,37,0,0.4690381048906599
5,37,1,0.46877107482996655
5,37,2,0.7776307085707744
5,37,3,0.46561057043669357
5,37,4,0.9022008016640095
5,37,5,0.7784426839686313
5,37,6,0.6608227846985125
5,37,7,0.49180946297706224
5,37,8,0.732146814153598
5,38,0,0.06617320383037702
5,38,1,0.1893254638123002
5,38,2,0.6823831340584849
5,38,3,0.129751216610235
5,38,4,0.26524076603499364
5,38,5,0.8433268397956678
5,38,6,0.22122047576378157
5,38,7,0.15857882417259328
5,38,8,0.4102660286148517
5,39,0,0.05085337438188347
5,39,1,0.018569877341154017
5,39,2,0.1270331782395366
5,39,3,0.015997284266767223
5,39,4,0.30856033676224215
5,39,5,0.24728521223979955
5,39,6,0.045906766504675345
5,39,7,0.12190612561679014
5,39,8,0.21095499285510505
5,40,0,0.050230187255080154
5,40,1,0.016068471757769227
5,40,2,0.1344745102600088
5,40,3,0.028322714717217826
5,40,4,0.308905186616762
5,40,5,0.27720125086889774
5,40,6,0.03408807555781787
5,40,7,0.10712539383531748
5,40,8,0.21294388991665522
5,41,0,0.010864703619072404
5,41,1,0.0076340040174630395
5,41,2,0.18428302766196067
5,41,3,0.010499968250057265
5,41,4,0.3535494488575455
5,41,5,0.39956389480722265
5,41,6,0.060097194971312565
5,41,7,0.04878762549533393
5,41,8,0.23385954382936186
5,42,0,0.009754930982695038
5,42,1,0.01129445804288152
5,42,2,0.17218402900683819
5,42,3,0.01584822172700629
5,42,4,0.4224476094962377
5,42,5,0.3598308915198472
5,42,6,0.07468063598259388
5,42,7,0.06390477639074305
5,42,8,0.24032339346095183
5,43,0,0.11408560083069631
5,43,1,0.05790733827754458
5,43,2,0.24738793292031608
5,43,3,0.05442335911864737
5,43,4,0.310788300942578
5,43,5,0.21864721687964417
5,43,6,0.040762295288462015
5,43,7,0.1639451410104923
5,43,8,0.187932420575171
5,44,0,0.17897882187223593
5,44,1,0.1017674183395687
5,44,2,0.37235910644859893
5,44,3,0.10025884179136188
5,44,4,0.3003158990214299
5,44,5,0.14689372339956372
5,44,6,0.052707361308604775
5,44,7,0.12189140027732287
5,44,8,0.204447711699107
5,45,0,0.09045485010396752
5,45,1,0.034710359876561875
5,45,2,0.19796107632066842
5,45,3,0.04812328342482172
5,45,4,0.24600234959004583
5,45,5,0.21675175712104544
5,45,6,0.03740568763887674
5,45,7,0.1558920373202244
5,45,8,0.18978148858140767
5,46,0,0.01127593116954376
5,46,1,0.0117461717815485
5,46,2,0.26826448287235694
5,46,3,0.0169299457353862
5,46,4,0.41411770528827174
5,46,5,0.43852540539576684
5,46,6,0.04474627384759213
5,46,7,0.03725458786512628
5,46,8,0.23978320379843782
5,47,0,0.13288818793498425
5,47,1,0.06982706956875503
5,47,2,0.3049749139142675
5,47,3,0.04959147679270147
5,47,4,0.2954229300710654
5,47,5,0.17769569797568766
5,47,6,0.03527802725550379
5,47,7,0.1293341293933829
5,47,8,0.1761915586653763
6,0,0,0.018720625577809052
6,0,1,0.010751998092226888
6,0,2,0.19799493675620375
6,0,3,0.008016748696460602
6,0,4,0.4023796992574407
6,0,5,0.4768513562345162
6,0,6,0.05055969038740059
6,0,7,0.061020672249335835
6,0,8,0.3544837816206921
6,1,0,0.019782237307299534
6,1,1,0.02270491216714385
6,1,2,0.21795407800592376
6,1,3,0.006742570558164073
6,1,4,0.4900065737676542
6,1,5,0.4320319301941625
6,1,6,0.06011370194325061
6,1,7,0.05570058408809727
6,1,8,0.3608694574041968
6,2,0,0.03161026922594332
6,2,1,0.019778793627696623
6,2,2,0.19629671211661806
6,2,3,0.008370629433234812
6,2,4,0.41959295771577076
6,2,5,0.4234311693670684
6,2,6,0.05686258071401761
6,2,7,0.07588983864266727
6,2,8,0.24677982730064804
6,3,0,0.01909687279013913
6,3,1,0.026450774449418537
6,3,2,0.23832752382031072
6,3,3,0.012742497528923312
6,3,4,0.5810485262187833
6,3,5,0.35293599627568645
6,3,6,0.05949086537150651
6,3,7,0.0548794792535543
6,3,8,0.3189807971272475
6,4,0,0.023257023561237523
6,4,1,0.022412016964925306
6,4,2,0.28750235019048115
6,4,3,0.019429330340923402
6,4,4,0.3420224199431331
6,4,5,0.48952442789430733
6,4,6,0.09441021863027058
6,4,7,0.036938524082097655
6,4,8,0.35829845811979494
6,5,0,0.019887879356544836
6,5,1,0.015072321410636799
6,5,2,0.2217892314910042
6,5,3,0.008937687134064077
6,5,4,0.3638696156007611
6,5,5,0.40600344110017833
6,5,6,0.0669278597864236
6,5,7,0.058574221313145346
6,5,8,0.37137754119664906
6,6,0,0.02282701440431156
6,6,1,0.019375957205300408
6,6,2,0.2547090510831651
6,6,3,0.00872383403876738
6,6,4,0.3553751382552387
6,6,5,0.4248296777182883
6,6,6,0.08179127584991436
6,6,7,0.04266800206617774
6,6,8,0.26778217159878714
6,7,0,0.022490908016355074
6,7,1,0.018386452317766703
6,7,2,0.19409964378633215
6,7,3,0.007733140428126063
6,7,4,0.5771047249712201
6,7,5,0.4140781031330689
6,7,6,0.10707820044873734
6,7,7,0.05235467988570689
6,7,8,0.32860670177381895
6,8,0,0.019040304715260945
6,8,1,0.021808911176351496
6,8,2,0.25088700544745923
6,8,3,0.012470687322405815
6,8,4,0.43276203193193596
6,8,5,0.4308214031456244
6,8,6,0.057518415446182
6,8,7,0.046665093567221906
6,8,8,0.35092173428066636
6,9,0,0.019411128362147898
6,9,1,0.019580673788327698
6,9,2,0.25003498840323374
6,9,3,0.006764261888674625
6,9,4,0.39708956593111217
6,9,5,0.36316042394381504
6,9,6,0.07482670909994439
6,9,7,0.05271669670951688
6,9,8,0.3005984242850404
6,10,0,0.03183744680093848
6,10,1,0.01568270941269552
6,10,2,0.09041318197514639
6,10,3,0.013165648937027319
6,10,4,0.3763091748269172
6,10,5,0.3129825914315737
6,10,6,0.0898694423781818
6,10,7,0.10037368741609785
6,10,8,0.2202067983860377
6,11,0,0.02149148697802306
6,11,1,0.03047925115305908
6,11,2,0.308260522593733
6,11,3,0.010341126284880394
6,11,4,0.38636859585485256
6,11,5,0.460899839983099
6,11,6,0.06316031589476363
6,11,7,0.04119755924625792
6,11,8,0.31709391745257687
6,12,0,0.025717853058904602
6,12,1,0.008348777674180505
6,12,2,0.16742530455190008
6,12,3,0.009113088972120818
6,12,4,0.41574138474778705
6,12,5,0.3719120988728697
6,12,6,0.08099979850493408
6,12,7,0.05633765542634914
6,12,8,0.28742298946230566
6,13,0,0.020140160059324282
6,13,1,0.022331926731382352
6,13,2,0.2692054896220944
6,13,3,0.011021760462360388
6,13,4,0.4267956558663226
6,13,5,0.5094022831634875
6,13,6,0.08192867646919369
6,13,7,0.038669394415551846
6,13,8,0.3537424070328919
6,14,0,0.021694769410479483
6,14,1,0.019916433908721054
6,14,2,0.20234021985400774
6,14,3,0.007177276526628322
6,14,4,0.3738312831510353
6,14,5,0.4845951209780628
6,14,6,0.07881989071983994
6,14,7,0.04084685108025838
6,14,8,0.3281945854746074
6,15,0,0.04512781042207888
6,15,1,0.03415375591704188
6,15,2,0.0893226921215647
6,15,3,0.040715805160366415
6,15,4,0.27226713102052247
6,15,5,0.2873675877660155
6,15,6,0.0501428014876146
6,15,7,0.07740811293254633
6,15,8,0.1384674593574532
6,16,0,0.02747775986467405
6,16,1,0.031716305194905356
6,16,2,0.3604193573679012
6,16,3,0.01783340803746456
6,16,4,0.40087065776417197
6,16,5,0.4579117280904449
6,16,6,0.06262843675413901
6,16,7,0.034426549781026355
6,16,8,0.33994410160268346
6,17,0,0.022376146883109408
6,17,1,0.01209464690165024
6,17,2,0.20085677078857123
6,17,3,0.012104463127422579
6,17,4,0.3421020682713674
6,17,5,0.40869279062807295
6,17,6,0.061438814386811744
6,17,7,0.06445202336266957
6,17,8,0.3644747819992909
6,18,0,0.023854085889588175
6,18,1,0.018818954106528427
6,18,2,0.26899086652441856
6,18,3,0.010426630547982325
6,18,4,0.39020505595942184
6,18,5,0.47690702041112903
6,18,6,0.04550705433289963
6,18,7,0.04120610565748358
6,18,8,0.3676408681632281
6,19,0,0.02841742261412419
6,19,1,0.015941871511037372
6,19,2,0.11185744816475564
6,19,3,0.015027308696044496
6,19,4,0.3704419897989749
6,19,5,0.38558633063586945
6,19,6,0.05948816283902928
6,19,7,0.05425304839371061
6,19,8,0.18400594451873772
6,20,0,0.02172647562802012
6,20,1,0.020252552932553243
6,20,2,0.24698671806754638
6,20,3,0.015535857735409352
6,20,4,0.443599568874031
6,20,5,0.4478463897858156
6,20,6,0.101601215487487
6,20,7,0.038885214327226594
6,20,8,0.3701531722343862
6,21,0,0.022376129745680526
6,21,1,0.02560583371358261
6,21,2,0.2747733401694978
6,21,3,0.016288518869456096
6,21,4,0.47460484714546397
6,21,5,0.4228833075488712
6,21,6,0.06773618279951024
6,21,7,0.04922008398411863
6,21,8,0.35448044636198783
6,22,0,0.023070796715216536
6,22,1,0.012887663993152004
6,22,2,0.18855575380612336
6,22,3,0.012874607653381286
6,22,4,0.47757498183174485
