0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-0.5232538,-0.17775859,0.6776645,-0.6311573,-0.57414925,0.8374297,-0.17923878,-0.27866715,-0.76987857,0.46257505,-0.0042835507,-0.6223829,-0.44973734,0.3616644,-0.5144318,0.91697276,0.7453656,0.70362353,-0.44689986,0.745706,0.9127145,0.5975366,-0.031449422,-0.80467176,-0.114668,0.22640653,0.47835252,-0.63096607,0.08825384,0.45059338,0.2364608,-0.60593736,-0.57308984,0.082243204
-0.8386144,-0.6620507,0.5747062,-0.8744512,-0.36052147,0.9394684,0.69996476,-0.5288452,-0.20156673,-0.84330934,0.25277957,0.21842706,-0.71841353,0.2216614,-0.4678729,0.6969341,0.625995,-0.22717498,-0.5676925,-0.463285,0.81478083,-0.18665545,0.44367442,-0.22082117,0.7565716,-0.7262996,0.5169376,0.31766132,0.65547174,-0.46722937,-0.55987746,-0.12578098,0.2762079,-0.31216985
-0.9387428,0.35887396,-0.5438827,-0.8977453,-0.17395249,0.82117355,0.84851336,-0.9485926,0.47690496,-0.648469,0.3021219,-0.57819027,-0.6107801,-0.4633741,0.19641018,0.6147575,-0.67504984,-0.689577,-0.33294407,-0.9481216,-0.5664562,-0.74392486,0.29059225,0.7484602,0.7213884,-0.70449424,0.80740714,-0.2107136,0.8089442,-0.59370637,-0.51111627,0.4185667,-0.42386562,0.17674327
0.56979614,-0.94176364,-0.69838554,-0.3830675,-0.82337934,0.4586665,-0.6982163,-0.9120731,0.37665647,-0.3383587,-0.056379028,-0.71038055,-0.5732659,0.5825483,0.9334656,-0.8393891,-0.46873578,-0.5413043,-0.41313073,-0.83968854,-0.61895865,-0.53481436,0.120244645,0.871532,0.29245493,-0.57896197,0.40691012,-0.6786683,0.12088565,-0.692592,-0.3241592,0.8221058,0.069468416,-0.8266072
-0.22723499,-0.9807987,0.83705896,-0.92588407,-0.43921638,-0.44149286,-0.6266624,0.56106097,0.47205505,-0.9529209,-0.18857312,0.8483172,-0.34804615,0.625839,0.5399974,0.49730286,0.8848698,0.51820576,-0.7945722,-0.014949518,0.5289243,-0.21542744,0.33043683,0.8438759,0.6963827,-0.91436833,0.72686887,0.8034344,0.22064665,0.13100447,-0.7385368,0.59661704,0.36583298,-0.36281627
-0.49029693,-0.9780369,0.80985534,-0.9116545,-0.047375873,-0.29223356,-0.31601155,0.3097022,0.08233602,-0.915946,-0.028004225,0.81113094,-0.16186768,0.6918258,0.58567643,0.502314,0.69410235,0.30174115,-0.8859962,-0.33006886,0.6511958,-0.4848144,0.48292726,0.91311604,0.8221783,-0.9495613,0.43933284,0.80904526,0.35953084,0.30947688,-0.4041408,0.61514264,0.29429644,-0.608744
0.4589907,-0.822259,-0.86443716,0.7377093,-0.8091365,-0.67510223,-0.25529584,-0.1054632,0.28154916,0.4512838,-0.6427376,0.77772814,-0.31826293,-0.34159923,0.7322512,-0.7419758,-0.35262102,0.5069351,0.93083817,-0.67450356,-0.84579784,0.26081577,0.44641167,0.4102004,-0.5888386,0.4720767,-0.342682,0.6070596,-0.5960558,-0.34236637,-0.73125094,0.8609107,0.120309934,0.64086246
-0.53401184,0.0552697,0.50474644,-0.4909712,-0.9248227,-0.03132938,0.7503454,-0.5570714,0.1001056,0.4332518,0.39485267,0.4668055,-0.43103322,0.07293731,0.757487,0.41628498,-0.106954195,0.517989,0.6912876,-0.73762953,-0.6690782,-0.47734898,0.09944751,0.73392016,0.9234891,0.039241802,0.5975979,-0.29064783,0.51478875,0.7911561,-0.85332847,0.8895028,-0.52505314,-0.65098685
0.54721713,-0.6585273,0.8703401,-0.773026,-0.48068368,0.6309465,-0.73074234,0.05392194,-0.31348902,0.6325325,-0.23922709,0.094491735,0.2011497,0.46824583,-0.3765128,0.87444425,0.5669718,0.7295583,-0.63417035,0.83604056,0.8611734,0.4838006,0.6338466,-0.3120332,0.34217563,0.2638605,-0.63206506,-0.88022494,-0.29277393,0.6274733,0.73601973,0.43793243,-0.6652792,-0.22551902
0.44446585,-0.8959992,-0.46988586,-0.6509323,-0.6427778,0.29019308,-0.39823344,-0.91109574,0.35299215,-0.50579476,-0.12879217,-0.7080639,-0.5680734,0.5371648,0.9514554,-0.7008542,-0.65189344,-0.51325023,-0.49859884,-0.8963668,-0.4276445,-0.710213,0.31640396,0.8824087,0.54751074,-0.8654498,0.5292729,-0.533868,0.44423205,-0.704474,-0.3434206,0.86287886,-0.04785379,-0.82434326
0.7694567,0.799306,-0.16793321,-0.12231167,0.4820267,-0.90800434,-0.7854949,0.6021917,0.9365391,0.24038056,-0.42245817,0.5207528,-0.19888724,-0.8328061,-0.36134982,0.54913956,-0.2964869,0.43174902,0.011570682,0.6017671,-0.34317058,0.10622739,0.20743206,0.18225393,-0.7445997,-0.20523863,-0.2554335,0.4315364,-0.7602728,-0.781127,-0.5902785,0.7854498,-0.4464859,0.9093366
-0.8255137,-0.8859176,-0.059980556,-0.25176635,0.5931958,0.7243807,0.16812721,0.3115516,-0.19897138,-0.63488305,0.69852334,-0.004780412,-0.2794505,0.124261394,-0.14837016,0.2010189,0.42771256,-0.8203577,-0.9599839,-0.41845304,0.76425683,-0.15283528,0.17008318,0.8257479,0.34278515,-0.5104149,-0.009662446,0.8351347,-0.5960724,-0.787312,0.29839775,-0.5501936,0.8738929,-0.21419454
0.20183158,-0.6466239,-0.1757908,-0.8108485,-0.81202954,-0.057085708,0.26750976,-0.85990065,0.76820195,-0.5178824,-0.84287214,0.24028018,-0.6339678,-0.22925925,0.9447969,0.44095588,-0.7334989,0.6794869,0.70155656,-0.8644849,-0.8792205,-0.46165216,0.88519764,0.6495174,0.51668614,-0.58000904,-0.1843417,-0.6318949,0.38851473,-0.78403914,-0.48757684,0.96034896,-0.6694025,-0.30897778
-0.009213006,-0.839289,-0.23033811,-0.77825266,-0.6985629,0.16502053,-0.00029658526,-0.9139312,0.6622363,-0.66790843,-0.64628,0.37817797,-0.29014972,0.26782805,0.95251274,-0.004043244,-0.7841385,0.48909408,0.2585106,-0.8643923,-0.82698476,-0.68284804,0.8346192,0.8758373,0.6850008,-0.85476196,0.2861391,-0.54454964,0.58979154,-0.58124876,-0.40712142,0.96788216,-0.7597592,-0.531187
0.2706387,0.36563364,0.84785086,-0.8634499,0.30318618,-0.33382317,-0.1801841,-0.8127797,0.44597688,-0.77290154,-0.04089129,-0.35960156,-0.87900865,0.53015864,0.72294784,0.6455727,-0.24494325,0.4228092,-0.7264685,-0.065834895,0.19193557,-0.34774324,0.40395388,0.4692516,0.8392008,-0.9642809,0.8271358,-0.5124594,0.78820866,-0.36388615,-0.54813826,0.80822,-0.8172788,-0.49036053
0.3737063,0.77491486,0.7197999,0.1490241,-0.63818395,0.8691797,0.90697503,-0.16161908,-0.40491283,0.19518465,0.23118338,-0.69547886,-0.42510158,0.69723713,0.28053445,-0.4130498,0.6894509,0.23759241,0.46584472,-0.29041654,0.93760264,-0.5997789,-0.4050964,-0.8347464,0.87517494,-0.6811029,0.44172484,-0.06531341,0.58179617,-0.04651118,-0.7409878,0.21855724,0.52534103,-0.7123733
0.5982174,-0.9852921,-0.6022125,-0.42568362,-0.6944395,0.09975792,-0.78431886,-0.5237308,0.44715557,-0.6794055,-0.38103566,-0.12579916,0.120517395,0.6454767,0.94072473,-0.83055705,-0.04724191,-0.20584652,-0.5901197,-0.75590855,-0.27022654,-0.682148,0.20068195,0.91559535,0.113272145,-0.80311686,0.25036448,0.1184737,-0.1754641,-0.67471313,-0.28216425,0.8106257,0.3449408,-0.7749505
0.5857755,0.8283385,0.76274514,0.23756747,-0.35738543,0.68012714,0.8781721,-0.23238994,-0.5509534,0.32481757,0.14305511,-0.9079569,-0.6476059,0.8107576,0.6109534,-0.4740297,0.6009684,0.2128648,0.18298547,-0.31583476,0.94577533,-0.5735784,-0.4778086,-0.7827358,0.8733835,-0.802674,0.37064716,-0.1904851,0.56104434,-0.13460353,-0.51684344,0.13388383,0.56404006,-0.7896217
0.7316969,0.3250769,-0.31446317,0.29283625,-0.74965245,-0.7837829,5.9310347e-05,0.44168502,0.7174514,0.56804717,-0.6950695,0.52750295,-0.6152018,-0.81326437,0.7612368,0.49638134,-0.38748685,0.7925937,0.8478826,-0.27592373,-0.8850026,0.10764205,0.5248181,0.1422444,-0.18524618,0.7686798,-0.7555854,-0.05500978,-0.7486864,-0.7605467,-0.6610041,0.86017233,-0.5418514,-0.104883544
-0.6010879,-0.09663455,0.79922646,-0.48086336,-0.319248,0.7908115,-0.18793091,-0.33434635,-0.8204413,0.63663626,0.44340265,-0.68239766,-0.57482743,0.5440351,-0.5542587,0.91186,0.75736123,0.46784618,-0.7440249,0.7878138,0.90593356,0.73486,-0.055350266,-0.5894321,0.23456284,0.39660737,0.4673222,-0.70724165,-0.084373154,0.65380216,0.52872056,-0.68834496,-0.36246118,0.104390934
-0.19731975,-0.98061264,0.736417,-0.88465816,-0.12008874,-0.72109413,-0.6116321,0.5304214,0.16115397,-0.90001947,-0.1455177,0.8045082,-0.17484114,0.55614567,0.6941701,0.45990556,0.73583645,0.37728187,-0.8692975,-0.23234342,0.5471927,-0.40862066,0.2559359,0.9144989,0.601527,-0.9357962,0.6274761,0.8830113,0.11430466,0.26305076,-0.61633706,0.5376118,0.32493183,-0.49272305
0.8209486,0.9653263,-0.20932329,-0.03367268,0.8672911,-0.7634997,-0.43265608,0.15024678,0.8073794,0.7320085,-0.1934366,0.026197648,-0.22961853,-0.9120749,-0.597098,0.6696435,-0.8883234,-0.100634426,-0.22668011,0.42556778,0.27020094,-0.19226007,0.46728855,-0.27682248,-0.6615466,-0.4651215,-0.66265106,0.046340752,-0.5676274,-0.85629016,-0.094597645,0.77847254,-0.7515653,0.8405239
0.46994874,-0.20905758,0.655549,-0.44618022,0.4133987,-0.74890065,0.6966433,0.73738897,-0.7537695,0.45816013,-0.5204147,-0.84419316,-0.45422703,0.36977705,0.79210234,0.56823075,0.47561735,0.25709534,-0.71255964,-0.6309773,0.91152513,-0.60165715,-0.14023046,0.27639824,0.59971523,-0.66472495,-0.824098,0.702306,-0.29354012,-0.06506828,0.5325776,-0.3822596,0.75022143,-0.86317277
0.370653,-0.92036384,-0.60383236,-0.61197907,-0.9244944,0.4367793,-0.5702393,-0.96588904,0.69443285,-0.71447706,-0.5942998,0.13217126,-0.8035363,0.116982155,0.9438086,-0.39693096,-0.62471914,0.24726947,0.47549507,-0.77999616,-0.8632622,-0.18980846,0.709153,0.5877037,0.0052848407,-0.6654855,0.73732835,-0.64211607,0.39836964,-0.8531798,-0.84744257,0.92652655,-0.54438925,-0.41787085
0.34867194,-0.9180851,-0.81093466,0.6422776,-0.6413347,-0.6625685,-0.1836527,-0.35249904,-0.42199504,0.3790707,-0.5078435,0.4484282,-0.25192547,0.37040228,0.70187604,-0.8796914,0.0670996,0.09854189,0.8792444,-0.8123962,-0.63171774,0.36538184,0.14925061,0.50037384,-0.33082625,0.19617465,0.49495047,0.55388975,-0.07268423,0.4964706,-0.47268316,0.63808113,0.37539756,0.8235504
-0.86259127,-0.6669744,0.5257952,-0.9312682,-0.43267277,0.8303356,0.7444968,-0.8084541,0.039375294,-0.8721999,0.3592097,0.61405706,-0.46244717,0.15744536,-0.17884707,0.6938907,0.48381874,-0.38290092,-0.67919254,-0.7539706,0.46493918,-0.6389911,0.30857706,0.5649982,0.8820578,-0.8443327,0.81998384,0.47971722,0.8219218,0.22579885,-0.7988089,0.12642644,0.017069364,-0.38724956
0.8051548,0.24223849,-0.081075005,-0.17289773,-0.2044202,-0.89543915,-0.29466122,-0.09128905,0.6897002,0.42408943,-0.68250424,0.3537816,-0.7424043,-0.7002851,0.64178747,0.30474573,-0.6747799,0.48506954,0.78724986,-0.3673819,-0.6026827,0.3452991,0.7083283,0.028174985,-0.3855522,-0.19753627,-0.12655392,0.011675626,-0.33978713,-0.6722776,-0.63286567,0.9082419,-0.3866625,0.7926454
-0.7117127,-0.53627974,-0.7560518,-0.7816737,-0.7124848,0.7804822,-0.33106178,-0.9171793,0.8147407,-0.7246391,0.3481426,-0.33410642,-0.70525616,-0.40462106,0.2799582,0.096171685,-0.41317996,-0.6289753,-0.52471703,-0.7684079,-0.81963885,-0.46811926,0.07991446,0.831428,0.16758813,-0.28383258,0.6923191,-0.44860965,0.24410392,-0.8404134,-0.6999464,0.60976034,-0.351087,-0.22233617
0.51832557,-0.96290964,-0.11498636,-0.8598805,-0.14621416,-0.34061787,-0.19425212,-0.6602916,0.46957013,-0.76329905,-0.5169295,-0.13317624,0.30701518,0.7820911,0.91750205,-0.7706749,-0.05189229,-0.46623632,-0.628078,-0.9453241,-0.2687513,-0.86484134,0.42072055,0.96982545,0.84716135,-0.92988116,0.17960916,0.0075554564,0.6153222,0.15247218,0.21284008,0.87212414,0.37675762,-0.57360643
-0.10486122,-0.67021835,0.66227466,-0.851052,0.9143971,-0.36035436,0.17943117,0.41767752,-0.025872756,-0.9642679,-0.19719811,-0.50993305,-0.9054019,0.60261977,0.15540718,0.04016737,0.7256844,-0.4630073,-0.7549175,-0.7464081,0.039200664,0.26140332,0.3657063,0.6914274,0.89396507,-0.7521849,0.7310753,0.15647838,0.73778796,-0.5678266,0.62050307,-0.070182435,-0.044740915,0.5396309
0.6298487,0.059011064,-0.46999925,-0.4589472,0.8902603,-0.6333902,-0.09121325,0.89558893,-0.30995032,-0.87880707,-0.6267863,-0.6917498,-0.25654602,0.4031375,-0.60596275,-0.7473722,0.895745,-0.033014577,-0.08489958,-0.66737884,0.4401601,-0.56079465,-0.83087677,-0.13204266,0.3441937,-0.5624099,0.48985934,0.7168529,0.75070554,0.027093839,0.33763057,-0.5235768,-0.53191054,0.5354952
0.29949108,-0.9733511,0.7967294,-0.8419932,-0.5517344,-0.37011677,-0.38397056,0.21807492,0.2648752,-0.8840522,-0.057032406,0.49458396,-0.47836295,0.8100321,0.8370703,-0.18042152,0.7968575,0.16186981,-0.81873137,-0.48178086,0.53998077,-0.56761235,0.16380116,0.89388466,0.87186253,-0.92371,0.36170465,0.63861954,0.2504874,0.10373505,-0.6355257,0.68569607,0.65357345,-0.8802172
-0.64286673,-0.8691954,0.49412432,-0.85851,0.80820394,-0.09932508,0.5185862,-0.12164475,-0.2921488,-0.9569033,-0.26283726,-0.40174574,-0.91319853,0.55891037,0.742917,0.22626363,0.044495042,-0.2889515,-0.61822385,-0.9032343,-0.21983072,0.037328724,0.72322315,0.8286451,0.90328234,-0.8748399,0.65992975,0.21871577,0.7859885,-0.71531254,0.5623389,0.43130246,-0.26009586,0.06913355
0.51569825,-0.93645114,0.1385884,-0.8556001,-0.23426847,-0.15034361,0.19281982,-0.77358496,0.14925611,-0.78798836,-0.46371734,-0.42530152,-0.15542154,0.8519072,0.9050956,-0.79800576,0.19494586,-0.5161161,-0.4832458,-0.95120364,0.18000461,-0.826839,0.2724063,0.9034189,0.88531446,-0.9551145,0.56552964,0.045490816,0.80212957,0.24030785,-0.13128422,0.7786283,0.5557502,-0.56758296
-0.9250673,0.27593073,-0.23085551,-0.8165179,-0.24276145,0.76230454,0.81833947,-0.92750823,0.47058216,-0.6947507,0.5542421,-0.6239015,-0.82791805,-0.19184172,0.44800258,0.5302276,-0.42452472,-0.7038992,-0.5505915,-0.91979045,-0.664056,-0.56792927,0.17900516,0.8323937,0.84947705,-0.5633487,0.8323374,-0.2644677,0.6903604,-0.6360527,-0.5471515,0.3202713,-0.11215101,-0.1889709
-0.2104676,0.5011579,0.44661167,0.87341624,-0.8516544,0.65166163,0.91639626,0.43583837,-0.67988175,0.76602674,0.45566544,0.008702162,-0.24085306,0.8058585,0.26771465,-0.71826375,0.8266514,0.62109196,0.8851356,-0.262597,0.45399714,-0.023707027,-0.4976684,-0.41727072,0.9153442,0.6249887,-0.16512291,0.12686335,0.006012657,0.8142416,-0.5360083,0.3952313,0.562064,-0.50186497
-0.30612752,-0.5894113,0.18350194,-0.81526715,-0.48872772,-0.17885143,0.6457092,0.349659,0.30054003,-0.20429482,0.12949693,-0.48912713,-0.72463095,-0.12841254,0.16436578,0.3638309,0.6872392,-0.668893,-0.7562232,-0.8722148,0.26998073,-0.656468,-0.24701142,0.8461696,0.793161,1.6391277e-06,-0.84840643,0.63139725,-0.34001774,-0.26504007,-0.2499682,-0.14489937,0.93126875,-0.86375177
-0.23433772,-0.5140949,-0.18107496,-0.8302351,-0.81598526,0.17480099,0.5787068,-0.97590744,0.62810206,-0.60213375,-0.37232026,-0.052813698,-0.7372229,0.19418205,0.9373409,-0.0015508817,-0.6884109,-0.05534385,0.2892517,-0.949342,-0.8665583,-0.723469,0.6363151,0.8617302,0.8486743,-0.8123219,0.6752126,-0.55301535,0.7865532,-0.3209448,-0.7814012,0.9215752,-0.44255802,-0.5893627
-0.22200316,-0.663148,-0.15504095,-0.798775,-0.7666247,0.04156648,0.61030346,-0.9554371,0.45283383,-0.5452912,-0.5137973,0.097926535,-0.6946783,0.13675766,0.948263,0.111797035,-0.7359629,0.13855106,0.368662,-0.9470173,-0.8136015,-0.69094396,0.73842496,0.8359933,0.80937105,-0.82023364,0.4811731,-0.3756817,0.7330985,-0.37401384,-0.6970642,0.9232614,-0.45866492,-0.60221934
0.75166756,-0.12512316,0.7486145,-0.62406045,-0.67331535,0.34040323,-0.5844988,-0.20503567,0.49433073,0.61256176,-0.15196422,0.33527762,0.29251543,0.30433938,-0.04371585,0.67487717,0.45255482,0.6153426,-0.5994489,0.64412946,0.34827477,-0.23981088,0.382157,0.35225907,0.6582325,0.31163236,-0.81457746,-0.8382103,-0.41766095,0.53022647,0.28832653,0.727457,-0.53864974,-0.7138764
-0.17059481,0.50257844,0.45128605,0.8764842,-0.83578783,0.6915989,0.9002712,0.38150284,-0.7002217,0.77290046,0.41641092,0.12906477,-0.24803373,0.7849072,0.15574354,-0.6671666,0.8022332,0.6657159,0.8895064,-0.12393618,0.4766968,0.083192885,-0.4042897,-0.5315237,0.89695543,0.64152193,-0.20346433,0.047536436,0.012766932,0.8037969,-0.50242937,0.40737954,0.41748437,-0.42876258
-0.035542335,-0.27062485,0.20759146,-0.749777,0.937921,-0.68758404,0.34031376,0.78699464,-0.20551051,-0.9367473,-0.20862567,-0.60050076,-0.8169684,0.33306205,-0.11920216,-0.3337708,0.65612984,-0.45521018,-0.4763988,-0.84811515,0.08776769,-0.21869263,-0.27543983,0.6117508,0.82019407,-0.7574825,0.6881363,0.6469714,0.78772277,-0.37390274,0.43788344,-0.1066528,-0.2967321,0.5416057
-0.78409606,-0.777736,0.36503005,-0.9096187,-0.45123196,0.30057377,0.5575987,-0.012703629,0.5487871,-0.47374457,0.17834985,0.57799226,-0.6089589,-0.5000327,-0.4102872,0.8386548,0.5563455,-0.5747907,-0.7340359,-0.7225799,0.0925835,-0.21358868,0.54618824,0.8288416,0.68516606,0.09519366,-0.67853725,0.6006013,-0.33730665,-0.26173645,-0.3353711,0.059093293,0.84893095,-0.17469068
-0.14049016,-0.8658894,-0.58639026,-0.10797181,-0.93125373,0.4595051,-0.20645502,-0.8803103,0.5684113,-0.24805462,-0.67010283,0.61008793,-0.08270516,0.36999926,0.94573146,-0.32246405,-0.6693042,0.828709,0.81382895,-0.65498435,-0.8967794,-0.34823674,0.77975196,0.70818186,0.29887632,-0.39712256,0.14238949,-0.60241157,0.17571124,-0.4440636,-0.555093,0.9718256,-0.7980007,-0.34573433
0.56678826,0.2783597,0.77134085,-0.5898583,-0.41817632,0.7333473,-0.445968,-0.4897411,-0.029951755,0.86608976,0.07046518,0.38483012,0.5262522,0.13188231,-0.72810686,0.8262122,0.15709844,0.49876222,-0.44523183,0.8016042,0.8129265,0.17461842,0.5712278,-0.40588543,0.40886748,0.35221377,-0.66499215,-0.89140654,-0.18017378,0.7800426,0.52654016,0.5793346,-0.72461873,0.1386718
-0.08246291,-0.745742,-0.24894167,-0.8336008,-0.8225877,-0.04936897,0.47846287,-0.92508,0.65677613,-0.58566993,-0.64618826,0.20065847,-0.6644226,-0.068684325,0.9489521,0.18308866,-0.6996204,0.23944615,0.45088404,-0.94409883,-0.87747175,-0.6713927,0.77791,0.8529506,0.7433662,-0.70904857,0.21642022,-0.40666124,0.5933529,-0.5623834,-0.677761,0.9369777,-0.42088604,-0.5891673
-0.89593834,0.41918683,-0.3617643,-0.85655075,-0.13686426,0.64280087,0.7440214,-0.95437425,0.42427984,-0.4664162,0.5310947,-0.6875849,-0.7717581,-0.33867776,0.41903037,0.5686168,-0.75026447,-0.7344622,-0.60393083,-0.9207395,-0.49277872,-0.70799434,0.17291348,0.82761467,0.7449941,-0.78602076,0.7848075,-0.24371226,0.73654246,-0.5588568,-0.5631207,0.5088787,-0.33324528,-0.21976927
-0.2789901,0.82054055,0.725813,-0.52317655,-0.67616427,0.19601099,0.3897259,-0.6599946,0.34914717,0.84788895,0.8747188,0.47128245,-0.46525577,-0.29850712,-0.71957564,0.62127155,-0.20135643,-0.4299806,-0.2023701,0.13661635,0.52015984,-0.21384825,-0.13726965,0.36072764,0.8105601,-0.16532907,0.2437031,-0.2952051,0.21421199,0.8560687,-0.85010475,0.77265906,-0.051123686,-0.057033546
0.59083104,-0.9411156,-0.8445182,0.71017873,-0.8437056,-0.7253559,-0.70261556,-0.4995481,-0.10684455,0.39203268,-0.33876026,0.24128257,-0.4883145,0.41674748,0.8572731,-0.9224757,-0.014526849,0.10708482,0.8245391,-0.6970805,-0.78974515,0.4170794,-0.08770854,0.6600526,-0.52030677,0.2250892,0.6449573,0.32390264,-0.35081464,0.21367785,-0.70153683,0.7655103,0.32457837,0.5999784
0.43090484,-0.8752979,0.18643901,-0.8041147,-0.7488813,0.41275048,0.42034513,-0.7772706,0.37192798,-0.72273946,-0.4667867,0.06815738,-0.108442456,0.7033532,0.8253848,-0.6171772,0.37622386,-0.1900216,-0.10686814,-0.890108,0.32440832,-0.82160234,0.30102435,0.6625844,0.8273305,-0.9093859,0.3941652,0.15170383,0.68573236,0.005802506,-0.69511914,0.76812357,0.59688365,-0.6871182
0.7327709,0.186554,-0.39512017,-0.6375235,0.75988334,-0.8817703,-0.15381967,0.9064641,-0.1962425,-0.6718999,-0.8802555,-0.54971635,-0.7106371,-0.445793,-0.49144578,0.15690018,0.7928468,0.5358064,0.5919521,-0.6052137,-0.35269058,0.13180584,-0.45292065,-0.45564416,-0.10865285,0.42402676,-0.07412039,0.3581036,0.5038155,-0.20004609,0.41078568,-0.37655303,-0.80142057,0.7590357
-0.29141667,-0.7627094,-0.8708988,0.20474936,-0.58254373,-0.6632723,-0.42361355,-0.11661314,0.5467919,0.3665038,-0.47423205,0.8763164,0.79458296,-0.35751256,0.70172817,-0.4106606,-0.7567386,0.64883333,0.7398101,-0.68090355,-0.8834218,-0.6232144,0.39921993,0.9185809,-0.3163793,-0.22636254,-0.11952813,0.5602585,-0.27981308,0.36210826,-0.41296092,0.9555398,-0.7881898,0.57489246
0.4917561,0.80593336,0.7699329,0.1851454,-0.43389875,0.77244824,0.8987666,-0.18655945,-0.58795255,0.33421093,0.25137624,-0.88687533,-0.5967818,0.7917116,0.5184949,-0.4576557,0.61754024,0.144388,0.24126646,-0.35048693,0.9535624,-0.5810374,-0.47175717,-0.7973609,0.8886347,-0.776086,0.42098737,-0.16861595,0.59542584,-0.04970528,-0.56006277,0.12956256,0.5745736,-0.7859814
0.35905448,-0.92178863,-0.82556176,0.6307787,-0.66169226,-0.6903576,-0.24434519,-0.39328933,-0.33862013,0.39156935,-0.519991,0.51906943,-0.16966075,0.33681333,0.71641684,-0.8750502,0.008931859,0.11296628,0.8663101,-0.80868226,-0.6696194,0.29728296,0.16502663,0.577134,-0.36368993,0.16304047,0.43979144,0.57335305,-0.1257496,0.49976656,-0.50031316,0.67804235,0.36288875,0.80944276
-0.23392345,-0.51355696,-0.14057636,-0.84511805,-0.8134703,0.18413642,0.57032984,-0.9754809,0.63736725,-0.6300417,-0.36449084,-0.04282801,-0.7423868,0.21433125,0.9322473,0.009137464,-0.66590637,-0.056008026,0.26391828,-0.94755286,-0.85977936,-0.7267561,0.62913835,0.8609204,0.8579707,-0.8224853,0.68323636,-0.55692405,0.7994274,-0.29924124,-0.7854416,0.9215332,-0.4492019,-0.5955033
0.7891001,0.97673744,0.11333895,0.11399182,0.5048137,-0.66077626,-0.13058022,-0.76127917,0.6786255,0.8157457,0.033432283,-0.0059490763,-0.86026204,-0.8794306,-0.42096516,0.7030476,-0.90124005,-0.10892367,0.34662697,0.40604472,0.14148563,0.39739147,0.5754758,-0.70473236,-0.56034154,-0.44001615,0.077752694,-0.33895993,-0.2269783,-0.7764634,-0.7547945,0.7895923,-0.68526083,0.87406206
-0.20185746,-0.8788826,-0.61846787,-0.42099518,-0.669656,-3.1147152e-05,0.20626678,-0.64791334,0.4031119,-0.12380552,-0.8353429,0.44648972,0.15223868,0.064609565,0.94718885,0.08095539,-0.7943302,0.7606863,0.68839175,-0.87521076,-0.904801,-0.5234676,0.8843051,0.87113225,0.45149156,-0.22898588,-0.7136436,-0.47432655,0.039449446,-0.50732356,0.4274234,0.95842385,-0.76500154,-0.32511637
-0.29926863,0.85875326,0.7429744,-0.77075535,-0.56597465,0.30295146,0.28310516,-0.72508144,0.63634974,0.6512587,0.88714355,0.6497445,-0.46914303,-0.5096143,-0.85296756,0.7112099,-0.26975384,-0.57172185,-0.45077255,0.18599479,0.6253485,-0.4328707,-0.11938338,0.3244319,0.79082596,-0.5773258,0.43162,-0.10870975,0.4193779,0.7661099,-0.9259718,0.8035058,-0.18682052,0.011537196
0.7141406,0.07577961,-0.42832637,-0.5332075,0.7697617,-0.8685506,-0.23601669,0.92603767,-0.41404748,-0.583448,-0.8454132,-0.67131317,-0.65005046,-0.25296345,-0.5337125,-0.023109892,0.8461508,0.49056023,0.50427574,-0.55799717,-0.1845358,0.15896258,-0.60868484,-0.4224906,-0.11478553,0.49133185,-0.07431185,0.363001,0.46038464,0.022323607,0.5569475,-0.5211498,-0.7598309,0.7249959
-0.10507149,-0.62919813,-0.25689232,-0.8292188,-0.8642492,0.21076077,0.3456858,-0.9744855,0.7342581,-0.6450301,-0.39047447,-0.001882439,-0.751869,0.13859844,0.935433,-0.050744746,-0.6431726,-0.047999628,0.26450777,-0.9320674,-0.89040214,-0.6687619,0.6342028,0.8604154,0.78419787,-0.7615498,0.6727701,-0.6042727,0.70870584,-0.48133805,-0.8129947,0.9263618,-0.40931848,-0.5801112
0.8254653,0.512363,-0.7569046,-0.03909528,0.34565336,-0.8680417,-0.11962787,0.72113967,0.34653872,-0.073094316,-0.9189448,0.1079021,-0.35637265,-0.69258046,-0.38123876,0.016211636,0.50662345,0.6993902,0.8393156,-0.49738213,-0.75599504,-0.047480866,-0.20913543,-0.44016552,-0.49779356,0.7185583,-0.6827487,0.31438968,-0.054603275,-0.2814043,0.03374132,0.114539534,-0.77941006,0.7830823
0.16337442,0.3913333,0.8520173,-0.6311595,-0.3446661,0.7545017,-0.3065193,-0.20987223,0.10162486,0.84284204,0.38679907,0.056345835,0.5434432,0.36375442,-0.6826929,0.8732654,0.50864863,0.43958703,-0.7443205,0.79050624,0.6589253,0.13936804,0.38556483,0.22909978,0.76589715,0.6619037,-0.7103898,-0.92779076,-0.3606948,0.83644485,0.78321254,0.4046992,-0.6231376,-0.15749025
0.17272174,-0.8357409,-0.34429434,-0.71945393,-0.7803887,0.25362006,-0.18290927,-0.95988643,0.50856465,-0.5688549,-0.2225002,-0.41130096,-0.70344853,0.4330604,0.9499759,-0.4499052,-0.6755151,-0.24580991,-0.1379554,-0.89292425,-0.71956235,-0.6021262,0.51954794,0.8620092,0.6328783,-0.8404363,0.7105367,-0.60732317,0.5978126,-0.58852416,-0.6363306,0.9058998,-0.32119587,-0.680394
