0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.3628734,0.040034335,0.15897988,0.11308727,0.0813159,-0.015749985,0.051717985,-0.086485125,0.07767194,-0.06608759,0.082022525,-0.010965732,-0.0077571133,-0.0921061,-0.071337044,-0.2308835,0.024855744,0.4411984,0.122520946,-0.027156198,-0.07654773,0.1223266,-0.20719545,-0.07469708,0.06311363,0.0579565,0.4181063,-0.01270788,-0.32215357,-0.039847836,-0.0050841435,0.14992787,0.33537745,0.016351527,-0.21758765,-0.09615406,-0.0026024617,0.19979332,0.08385792,-0.006484132,0.07521175,0.08567736,-0.043049965,-0.056898776,0.027554398,-0.010812889,-0.002428694,0.28286067,-0.37597203,-0.21651646,0.16813982,-0.069630526,-0.14706476,-0.18858907,0.09951284,-0.027376376,-0.0628047,-0.013221609,-0.002142294,0.050675403,0.3280289,-0.05693888,-0.15608636,0.073401466,0.043177474,0.087028645,0.030344212,0.044385448,0.26264128,0.048903536,-0.016672587,0.10866105,0.09405452,0.2441928,-0.009020571,-0.1597435,-0.0004721324,0.07314599,0.047934793,-0.098416835,0.28134623,0.031900104,-0.054071672,0.2012665,-0.057437032,-0.048405964,-0.015553901,0.33937255,-0.14842093,-0.19055982,-0.035182647,-0.2590391,-0.4095266,0.3699876,0.37411556,0.036386043,0.022666218,0.3362995,0.29101452,-0.045056395,0.5469612,0.0421953,0.11842566,0.0016669631,0.08776563,0.09399884,0.005741375,0.019052733,-0.006314015,0.07112057,0.17585753,-0.20381871,0.027833914,-0.06760793,0.17185478,-0.14090256,-0.1813694,-0.06512782,0.059051853,-0.2105795,-0.11529266,0.031208528,0.14416938,-0.055024955,0.14048621,-0.07387793,0.007825561,-0.009417941,-0.3002163,0.03766897,-0.015102957,0.110940196,-0.051354535,-0.44686458,-0.058099847,0.01106058,0.002306824,0.19001365,-0.15550262,-0.0056072264,-0.13774213,-0.029562378,-0.091062695,-0.20592956,0.0063253725,-0.0292272,-0.011816327,-0.009726998,-0.051157117,-0.15191679,0.00030873818,0.04553188,0.089718744,0.015553119,-0.055196892,0.26833114,0.2420245,-0.049842466,0.00039769267,-0.10610074,0.021739507,-0.079730116,0.23726809,0.02836663,0.050026245,0.0074765673,0.020761956,-0.0061340556,-0.13039728,-0.027217507,-0.036584485,-0.25865197,0.06313235,0.1298148,-0.21518143,0.01981675,0.23989499,-0.043273877,-0.19383197,-0.0014351846,6.0612827e-05,-0.18383245,0.03789498,0.029063445,-0.0055847885,-0.0727562,-0.01552971,-0.5324892,0.061609857,0.09376635,-0.0071226954,0.027443716,-0.31565154,0.07983572,0.28411242,0.17630622,0.017867107,0.015835032,-0.01611649,-0.19074021
0.3680316,0.023788346,0.1549391,0.0848508,0.0899715,-0.032006737,0.053857107,-0.03240372,0.07505297,-0.07437348,0.06646998,-0.010574526,-0.0042487592,-0.0823726,-0.06885722,-0.19463219,0.030698871,0.41273108,0.11763948,-0.019836811,-0.091588356,0.09559586,-0.20171915,-0.04976647,0.05696326,0.05373973,0.4184517,-0.013618612,-0.32356724,-0.054922607,-0.0048652585,0.13782673,0.34206614,0.044997323,-0.1780794,-0.09447175,0.01118845,0.19037639,0.10015467,-0.016155582,0.04001152,0.068874046,0.027109243,-0.02116119,0.00081171567,-0.017554563,-0.0015507072,0.24581616,-0.3709886,-0.20700848,0.12209769,-0.06343081,-0.13961606,-0.15855484,0.078929834,-0.05677719,-0.068594866,-0.006708035,0.03462099,0.03848672,0.30822194,-0.004193871,-0.16956489,0.08648047,0.038878098,0.073318675,0.039777752,0.038834922,0.2683052,0.053358905,0.006054901,0.10890136,0.09540102,0.22397254,0.012175887,-0.15016522,-0.029343504,0.029448615,0.038834408,-0.08948519,0.26885855,0.041287016,-0.057518143,0.20095207,-0.010459871,-0.038046803,0.006468628,0.3201591,-0.13641866,-0.18875775,-0.03787802,-0.24734575,-0.38544726,0.35587108,0.3933458,0.048214085,0.03125319,0.3041009,0.27676654,-0.016424285,0.5332096,0.04055145,0.14133734,-0.016486669,0.1128985,0.044762347,-0.0017138582,0.02677482,0.025745127,0.08756947,0.17365436,-0.17176531,0.053391997,-0.07704957,0.12068032,-0.13485412,-0.17820895,-0.06610217,0.025254581,-0.18944749,-0.0961748,0.03870728,0.14588211,-0.06452254,0.13810359,-0.0440294,0.004431833,-0.019426012,-0.30217943,0.032523993,0.09497347,0.11145436,-0.049618967,-0.43651477,-0.06533879,-0.004872344,0.0023455177,0.20347816,-0.09541931,0.009251221,-0.12297493,-0.034289222,-0.050853457,-0.21107762,0.0011618704,-0.029566815,0.07954408,-0.009381142,-0.04759465,-0.11060651,0.0014527388,0.053388212,0.09919342,0.006424309,-0.043862175,0.2665753,0.25065672,-0.045920197,0.0006060259,-0.08172384,0.078990325,-0.033374332,0.24806856,0.034755535,0.05295592,0.005744983,0.019919615,0.043730706,-0.10469181,-0.01225505,-0.047593128,-0.22855666,0.03881835,0.12588112,-0.18897581,-0.06894351,0.21990581,-0.028973883,-0.20096831,0.010994858,0.0072995187,-0.16723555,0.03470384,0.035708483,0.0034931372,-0.016759485,-0.014430023,-0.49401033,0.07259872,0.07520882,-0.024935758,0.017661454,-0.2941102,0.07325602,0.28929126,0.24955438,0.016608806,-0.009461445,-0.010994762,-0.17439187
0.3673238,0.0056305793,0.14084789,0.12665734,0.05584695,-0.0002628761,0.049636353,-0.14816295,0.082730964,-0.07305155,0.07884414,-0.04291114,-0.014880174,-0.10420669,-0.06659056,-0.25884098,0.010800088,0.46353963,0.10457988,-0.04178667,-0.051426142,0.0689276,-0.19532093,-0.115709744,0.06566966,0.050767336,0.41158125,-0.014797658,-0.3138027,-0.063631415,-0.007581822,0.14260459,0.33411428,-0.027490644,-0.2306757,-0.08130304,-0.037266266,0.19368131,0.06933552,0.005791834,0.09405357,0.08459778,-0.11456752,-0.13212213,0.035580993,0.009657803,-0.010449432,0.32885957,-0.37475675,-0.2427592,0.20672803,-0.061213687,-0.12570493,-0.2024395,0.09403479,0.004141476,-0.058437917,0.0037336561,-0.0011142767,0.042534146,0.3399956,-0.09764728,-0.20093721,0.04709468,0.054533683,0.07675376,0.0134103,0.04595498,0.2426472,0.042935625,-0.05295209,0.07476952,0.07883494,0.23998925,-0.08105928,-0.1677326,0.008068581,0.15427764,0.019006234,-0.07215655,0.31405956,0.012292369,-0.04884362,0.18754162,-0.095139846,-0.06583206,-0.0344474,0.35981947,-0.164021,-0.17684978,-0.050952323,-0.26157615,-0.42286468,0.376212,0.32125577,0.020376919,0.023633908,0.37688714,0.26863053,-0.07648968,0.5422019,0.031650953,0.094267964,-0.0021026812,0.06683165,0.17926197,0.016156062,0.012240273,-0.061558317,0.058591016,0.13787541,-0.22648904,-0.011701223,-0.062053908,0.22974734,-0.126095,-0.191244,-0.055992234,0.064056925,-0.22536102,-0.09163671,0.020955497,0.12711203,-0.0432523,0.113862805,-0.08297783,-0.009179909,0.027974838,-0.29158977,-0.0037411656,-0.14729631,0.049818926,-0.06938889,-0.45894262,-0.05662253,0.030245947,0.008635433,0.14285657,-0.20242399,-0.030129874,-0.16440396,-0.048585825,-0.104879394,-0.16185129,0.017482117,-0.0014420842,-0.20133191,-0.011724224,-0.051486418,-0.15159024,-0.007437637,0.030799229,0.06879015,0.029219765,-0.01739842,0.28183505,0.24408616,-0.015732408,0.0010200286,-0.105925746,-0.04334475,-0.11366852,0.21614921,0.020249404,0.03956907,-0.013286657,0.046759423,-0.11070893,-0.16698113,-0.054209653,-0.018317843,-0.2868588,0.061794676,0.11454803,-0.23986962,0.14846757,0.24340491,-0.031499553,-0.22887872,-0.014579574,0.002389368,-0.22914724,0.040458634,0.0008058548,-0.011163431,-0.15123813,-0.017458197,-0.5632318,0.058973625,0.0928495,-0.019964632,0.029583363,-0.31876627,0.048405636,0.28734702,0.08637891,0.0172865,0.060888458,0.012212525,-0.23588918
0.36606348,0.019257385,0.16164055,0.07849958,0.08397689,-0.03971156,0.060103785,-0.037568692,0.06983432,-0.024666851,0.07340724,-0.01718861,-0.0020067233,-0.0773851,-0.06597488,-0.18958116,0.040889904,0.41010952,0.12091619,-0.009994455,-0.09164718,0.083532654,-0.19324122,-0.038890753,0.053669296,0.054858916,0.41402876,-0.008055529,-0.3185025,-0.05821582,-0.0078337835,0.137821,0.3449313,0.04403125,-0.169841,-0.10069082,0.03180177,0.1929626,0.10164893,-0.03207111,0.03752465,0.06803311,0.0788599,-0.011123343,-0.015254665,-0.015248722,0.002356772,0.24280083,-0.3726172,-0.21135762,0.116825595,-0.06301484,-0.13346303,-0.15288551,0.07206884,-0.07425563,-0.067009985,-0.02054372,0.030504635,0.036213484,0.30088437,0.014966414,-0.17195779,0.103054985,0.0445822,0.069606714,0.047255192,0.037651896,0.25570497,0.05569054,0.012179848,0.11456015,0.09541111,0.21660323,0.01763691,-0.15189214,-0.018350672,0.022948824,0.046142787,-0.09942531,0.28340244,0.044053968,-0.053717896,0.19824663,-0.0070012556,-0.03179068,0.0017712485,0.318552,-0.13767676,-0.19087541,-0.029873732,-0.24642703,-0.37830976,0.3433911,0.3872694,0.05188252,0.029006738,0.30255595,0.27384886,-0.0008754489,0.5185062,0.047677964,0.14231896,0.0012613276,0.091570064,0.021482326,-0.0034847436,0.03080374,0.029198976,0.08690373,0.17347112,-0.16419725,0.059973177,-0.08445616,0.114281595,-0.1316709,-0.18039443,-0.06971406,0.018984253,-0.18568449,-0.092635006,0.03552843,0.14642195,-0.06587837,0.15033776,-0.045690056,0.005184256,-0.0102801,-0.29897466,0.01963026,0.1184725,0.10253909,-0.039026875,-0.4328391,-0.06028481,-0.028061615,-0.002259624,0.21257547,-0.1028647,0.015488416,-0.116395965,-0.029292382,-0.06733184,-0.20752013,0.0004898407,-0.025579745,0.16826117,-0.011691049,-0.041021436,-0.086104594,0.0007153231,0.053545926,0.10704081,0.0007405688,-0.03567035,0.27463052,0.24618681,-0.041617934,0.0012669538,-0.08360769,0.0722875,-0.011338209,0.23846413,0.042986255,0.052233964,0.009378467,0.017794777,0.072724015,-0.10405536,-0.010144574,-0.057268802,-0.21905294,0.03683431,0.13678522,-0.19045617,-0.09368736,0.21513467,-0.034356937,-0.20093226,0.012404118,0.016658692,-0.17013289,0.033355687,0.0347576,-0.015803905,-0.02571687,-0.014598404,-0.4800909,0.065801926,0.07527865,-0.026453083,0.018023953,-0.286213,0.08640926,0.29363447,0.23270266,0.015853183,-0.02732281,-0.0057369946,-0.17538376
0.3667199,0.04146887,0.17064515,0.07981376,0.098909065,-0.04229189,0.05192518,-0.03469923,0.07057776,-0.07464295,0.08232942,-0.013074056,-0.007855165,-0.071329914,-0.06409972,-0.19445059,0.032496225,0.4169444,0.13352989,-0.0051616724,-0.08402186,0.10215548,-0.19982813,-0.037796784,0.059592366,0.056025814,0.42014208,-0.016761212,-0.325716,-0.05041281,-0.002948654,0.14303583,0.3448004,0.06461452,-0.17888188,-0.100708306,0.024603784,0.19882302,0.09264158,-0.041394807,0.03853654,0.07936615,0.048197776,0.005295411,-0.009611052,-0.015252505,0.0017156295,0.23996985,-0.3760887,-0.21375199,0.113384835,-0.07203663,-0.146517,-0.16365741,0.09029788,-0.06964992,-0.06803131,-0.029213382,0.044170637,0.041098125,0.31272012,-0.01934533,-0.15746053,0.107457824,0.036413778,0.0731323,0.04367943,0.0411393,0.26841307,0.05582546,0.02419895,0.120597936,0.095995694,0.22627206,0.023964599,-0.14415026,-0.0012159928,0.0052447007,0.06095284,-0.1148456,0.2945634,0.04512009,-0.04938792,0.19783263,-0.010165017,-0.028127084,0.011227145,0.3307501,-0.13056527,-0.1994775,-0.022198426,-0.25546816,-0.38747752,0.35253316,0.39272624,0.043016125,0.023036793,0.30700907,0.28417403,0.0034267828,0.53490293,0.052700263,0.14670725,0.0066898623,0.08547877,0.02504269,0.0014748746,0.026853943,0.05556221,0.089216486,0.18716228,-0.18011378,0.062108606,-0.0961321,0.102961674,-0.14306411,-0.18522751,-0.076423734,0.024282483,-0.19561224,-0.1033228,0.034473214,0.15008192,-0.061208796,0.16237412,-0.06690425,0.01278434,-0.033322874,-0.30835456,0.033709947,0.10192435,0.114139155,-0.02825818,-0.43451405,-0.056054868,-0.025985569,-0.00024669254,0.22442304,-0.107762486,0.0063377656,-0.11096775,-0.032587957,-0.062747456,-0.22326434,0.0020839605,-0.03727557,0.20301783,-0.01385416,-0.039403047,-0.10104376,0.006265813,0.0493109,0.10703496,0.0015968783,-0.0415514,0.2714334,0.25363088,-0.051930323,0.0007388707,-0.0983606,0.12443827,-0.026781982,0.25063762,0.049161993,0.051769253,0.021238057,0.00981253,0.09172819,-0.11406976,-0.0149334185,-0.048878968,-0.22447938,0.050622903,0.14327666,-0.19141966,-0.11767136,0.22669843,-0.042343885,-0.19268669,0.0075833234,0.020685745,-0.17058885,0.032730788,0.043943763,-0.0014727904,-0.014456813,-0.014441131,-0.50637037,0.06477209,0.078688644,-0.016306592,0.017382288,-0.29289362,0.10074741,0.2980174,0.24918441,0.015658064,-0.017203474,-0.010814719,-0.17605954
0.369721,0.022449145,0.15873949,0.11025543,0.06718109,-0.019637182,0.060684197,-0.10051966,0.0681681,-0.07656584,0.06749363,-0.034674495,-0.0011773141,-0.09463992,-0.07037157,-0.23336127,0.02940238,0.44747123,0.1245974,-0.019513698,-0.07385825,0.07605628,-0.18938407,-0.07211508,0.0626632,0.06067278,0.4110169,-0.00087344943,-0.31704536,-0.05873771,-0.009461304,0.14633036,0.34092486,-0.004449832,-0.21348052,-0.090545684,-0.005054157,0.19406857,0.08030676,-0.0041753557,0.07309291,0.08691592,-0.027601305,-0.08138057,0.019458428,0.003150938,-0.0017624128,0.29476842,-0.38077065,-0.2298458,0.17983821,-0.06205309,-0.13139145,-0.18441665,0.092862464,-0.0310617,-0.06090961,-0.025083,0.01576055,0.0427884,0.32726282,-0.03931827,-0.17921829,0.081626706,0.042382017,0.073130995,0.037446145,0.04728785,0.24230212,0.046583172,-0.027788768,0.087753244,0.090640046,0.2357117,-0.03804082,-0.16099373,0.008565651,0.10140898,0.042216394,-0.08233617,0.30835572,0.030308774,-0.048300568,0.19047017,-0.06719948,-0.048744775,-0.030422738,0.3473064,-0.15252441,-0.18691552,-0.03629854,-0.25688034,-0.4055102,0.36171445,0.3432486,0.03696287,0.021465734,0.34944475,0.2742019,-0.01791114,0.5360515,0.04307539,0.11303474,0.00095820584,0.0704483,0.12731925,0.010355358,0.024139438,-0.02202106,0.064316034,0.15943302,-0.19838338,0.020085264,-0.07637944,0.18588977,-0.13063364,-0.18755068,-0.0722175,0.047901507,-0.20977366,-0.09804564,0.023856608,0.13762602,-0.057463747,0.13753659,-0.0738927,-0.009036849,0.0051155584,-0.2980019,0.0075860955,-0.053775895,0.060952112,-0.049227674,-0.44945917,-0.060909674,0.00040776283,0.0025144366,0.18460406,-0.16785882,-0.009345972,-0.14111586,-0.03937459,-0.08329227,-0.18665761,0.0073981364,-0.005448166,0.039939098,-0.0055814525,-0.042723235,-0.13957581,-0.0058638626,0.044520345,0.08201928,0.01398418,-0.031649243,0.27398673,0.24648082,-0.024385093,-0.00082753116,-0.10293478,-0.0030781752,-0.04174566,0.21885304,0.030357486,0.04239946,-0.0022059358,0.029416278,-0.017176703,-0.15279508,-0.024291905,-0.04043284,-0.25992846,0.0572229,0.13236256,-0.2241993,0.029332055,0.23518999,-0.036298364,-0.22269745,-0.0009009647,0.010563968,-0.20917888,0.034078654,0.014836935,-0.00410237,-0.114308394,-0.014850825,-0.5270664,0.06589637,0.08629634,-0.018577708,0.02753891,-0.3011273,0.08698469,0.2934464,0.1459877,0.015943948,-0.00455541,0.0013486188,-0.21232231
0.36229235,0.031207561,0.16300724,0.105897844,0.0839692,-0.023852313,0.046134587,-0.07260177,0.07370183,-0.062572435,0.072532125,-0.00957067,-0.0026301094,-0.08862557,-0.06761697,-0.21958451,0.029811667,0.4313483,0.12983727,-0.015642464,-0.07704573,0.11431116,-0.19727857,-0.06603163,0.05783656,0.06031109,0.40518367,-0.0030603264,-0.32379493,-0.049969982,-0.010991746,0.139323,0.3310979,0.02051546,-0.20729375,-0.09137679,0.0029085344,0.19294174,0.08427395,-0.0143471435,0.06773593,0.09346936,-0.023044134,-0.050893623,0.013117387,-0.010997948,-0.0010458091,0.27019063,-0.36540267,-0.20446332,0.15183203,-0.07068929,-0.14898305,-0.179533,0.09258443,-0.031486087,-0.06528177,-0.013097945,0.0075658145,0.047556054,0.31689253,-0.041326378,-0.1435387,0.074529946,0.040925283,0.08488698,0.035576116,0.043522783,0.2582991,0.049784034,-0.007442213,0.10381299,0.09637801,0.2349454,-0.002951733,-0.15060093,0.007491998,0.05291154,0.05633437,-0.09907788,0.28080726,0.02994319,-0.051837713,0.19784454,-0.048125714,-0.04565074,-0.0034932306,0.33759013,-0.14548185,-0.18884782,-0.029691113,-0.25161165,-0.39949432,0.35060212,0.3605384,0.037154417,0.016681885,0.32013535,0.28493276,-0.023500461,0.53347355,0.04691808,0.12192603,0.0037724513,0.07459197,0.089613676,0.0039743604,0.025096158,0.008177778,0.07143479,0.18289468,-0.18744285,0.03027219,-0.07829117,0.16117738,-0.13469754,-0.1814988,-0.06801799,0.045428794,-0.21012762,-0.11252023,0.035331577,0.1442719,-0.05711515,0.14895119,-0.06779777,0.010306435,-0.008281046,-0.3094246,0.03146075,0.007568582,0.1080243,-0.04006194,-0.42997146,-0.05807596,0.006460359,0.00045505827,0.19823335,-0.12598948,-0.007814595,-0.13128121,-0.027887031,-0.07791859,-0.20112383,0.0022412445,-0.036314063,0.086669795,-0.005227174,-0.04378119,-0.13939476,-0.0041258284,0.042876787,0.094213195,0.011425289,-0.044498336,0.26192215,0.23990661,-0.04853041,-0.0044597923,-0.10841395,0.039942246,-0.05097579,0.2326191,0.030813469,0.044909943,0.0061402805,0.022675887,0.011334087,-0.12708993,-0.012175552,-0.038415708,-0.24940455,0.06448171,0.14396249,-0.20440464,-0.015268205,0.2369661,-0.041052148,-0.18313852,-0.003337268,0.0073136594,-0.17908314,0.03766968,0.030280558,-0.008330073,-0.061491545,-0.014878149,-0.5107104,0.067380846,0.09416017,-0.010266411,0.025475718,-0.29885194,0.097015075,0.27508473,0.18775767,0.019044874,-0.0051447116,-0.022168238,-0.18881428
0.363792,0.024380447,0.16688614,0.0796573,0.08542895,-0.04131025,0.058033936,-0.037502576,0.074016765,-0.070895374,0.0654208,-0.02585752,-0.0066997446,-0.07739132,-0.06581302,-0.18105161,0.028124122,0.40498838,0.12985331,-0.0118165435,-0.09081791,0.069415346,-0.19412845,-0.034479503,0.05114053,0.053833786,0.40223208,-0.017478144,-0.32347968,-0.061897818,-0.0023202405,0.13633332,0.34509322,0.03950013,-0.16509977,-0.094248116,0.015994368,0.18045005,0.09411317,-0.029823216,0.029597346,0.07221093,0.04314401,-0.023189282,-0.010450703,-0.013687157,-0.001621123,0.24570246,-0.36802256,-0.21229993,0.113075435,-0.06414302,-0.13288501,-0.14158024,0.07473578,-0.057259873,-0.07144557,-0.017709529,0.0428569,0.039656114,0.29817396,-0.00019824321,-0.1775169,0.10125282,0.038096003,0.069902025,0.04374111,0.037922017,0.2543795,0.05654852,0.0062345094,0.10754407,0.094649225,0.20407729,0.0067801015,-0.14562266,-0.011077267,0.03481331,0.04220784,-0.09332156,0.29810777,0.045573663,-0.05360477,0.18879643,-0.014460164,-0.031651273,-0.0064859465,0.32836223,-0.13672668,-0.18553466,-0.028196977,-0.24874802,-0.37568972,0.34156084,0.3745327,0.04746457,0.030773455,0.29726043,0.2648165,0.004066074,0.52360326,0.0422568,0.1433927,-0.005363602,0.09232585,0.048492324,0.00014739759,0.026565364,0.029643614,0.08448669,0.17276993,-0.16857901,0.059628267,-0.09380972,0.11648398,-0.13027894,-0.18134722,-0.07795533,0.01725058,-0.18767385,-0.08709821,0.03344771,0.14992002,-0.06512334,0.14984053,-0.04956188,0.0028782864,-0.0139123425,-0.299001,0.011381665,0.092286,0.08460384,-0.035434302,-0.42302367,-0.06228592,-0.033750836,-0.0010030527,0.21803083,-0.10615172,0.010358465,-0.113136806,-0.041015584,-0.04711621,-0.19910268,0.004253289,-0.021919437,0.15783967,-0.009525411,-0.042338915,-0.08996812,0.0056639025,0.05107547,0.09627459,-0.0010265819,-0.031733412,0.2646641,0.25138673,-0.036112946,-0.0017095956,-0.084083825,0.0760468,-0.01687713,0.23477525,0.04661269,0.05383762,-0.00034696804,0.02269506,0.067442186,-0.11523799,-0.009908114,-0.04966075,-0.22245038,0.040209047,0.13281049,-0.18766697,-0.089858055,0.2172732,-0.034198042,-0.21197686,0.016189579,0.025048288,-0.17744862,0.03364749,0.029005684,-0.0063396357,-0.027691292,-0.014478321,-0.49001598,0.068711124,0.07067144,-0.040031947,0.013012048,-0.27129024,0.0887868,0.29778388,0.25248682,0.015622906,-0.023792567,-0.004727129,-0.18544325
0.3691043,0.0032406594,0.14468165,0.12092476,0.058253553,-0.009125669,0.059968483,-0.13099755,0.07246906,-0.088522285,0.07484537,-0.041991916,-0.004272029,-0.103407055,-0.0679154,-0.24892414,0.024045082,0.46021914,0.11015012,-0.037453476,-0.068327576,0.057475697,-0.1910175,-0.10023501,0.060366996,0.057371847,0.4103286,-0.0036957848,-0.31311074,-0.06867875,-0.008906476,0.14397371,0.34130135,-0.024837846,-0.22332466,-0.085587546,-0.016969558,0.18858589,0.07709725,0.004137854,0.08377943,0.08351106,-0.08170984,-0.1250634,0.031733233,0.00692303,-0.007672305,0.31986502,-0.37472543,-0.23619322,0.19646867,-0.059744347,-0.1252816,-0.19059289,0.090488605,-0.012639607,-0.06280623,-0.0026013465,0.0053178887,0.04353483,0.33826756,-0.06722733,-0.20688395,0.040797498,0.051822554,0.07807241,0.026709832,0.045232557,0.2413388,0.045026757,-0.051950354,0.074883245,0.08491592,0.2357043,-0.071477786,-0.1592887,-0.0020797804,0.15005156,0.021502195,-0.07384267,0.30796963,0.020270173,-0.05408804,0.18438636,-0.083872855,-0.06585715,-0.034691915,0.3505601,-0.16579777,-0.17799927,-0.049303904,-0.26170173,-0.41821098,0.37269318,0.3279027,0.03430859,0.027617866,0.36486173,0.26976663,-0.06377166,0.5421256,0.03247809,0.10360938,-0.008362298,0.08663618,0.1682328,0.012631853,0.018603642,-0.048503093,0.063713886,0.14212765,-0.21117838,0.0040160557,-0.079264134,0.21762346,-0.12796955,-0.18834873,-0.0633823,0.04537727,-0.21402113,-0.09031983,0.023399137,0.13367034,-0.053146966,0.11885353,-0.0755991,-0.017978983,0.024164401,-0.2889316,-0.005158826,-0.113046266,0.044077873,-0.065990865,-0.45922133,-0.06649987,0.016770689,0.0082408795,0.15944834,-0.18885492,-0.016647471,-0.15727524,-0.049782224,-0.09788586,-0.16687877,0.011347962,0.0033297844,-0.10973996,-0.010320825,-0.0540165,-0.15299082,-0.004617253,0.03911859,0.0715132,0.024881383,-0.018236417,0.27455005,0.24693295,-0.015068013,0.00014044874,-0.09604162,-0.029824404,-0.08030094,0.21085009,0.022896813,0.041535467,-0.01517725,0.048488446,-0.07409308,-0.16745146,-0.037541073,-0.031319123,-0.28373632,0.05653175,0.11436882,-0.23665398,0.095190175,0.24244341,-0.029992044,-0.23518057,-0.0041896184,0.007507229,-0.22428644,0.039631594,0.003773805,-0.0027048432,-0.13049325,-0.017481908,-0.53849083,0.064792335,0.08440607,-0.025678735,0.02625441,-0.31075412,0.059738014,0.29595923,0.11493041,0.01638236,0.037112582,0.014378477,-0.22712158
0.36977753,0.028453387,0.17547037,0.046831954,0.10179744,-0.06828898,0.04326989,0.03301065,0.06766883,-0.09178361,0.052927505,0.009487334,0.01005997,-0.05133904,-0.06869682,-0.14490308,0.05501397,0.37776622,0.1380194,-0.0014767736,-0.12222991,0.09468911,-0.19199684,-0.0153352115,0.05031396,0.059628494,0.41322008,-0.010497895,-0.33341658,-0.051426265,-0.005886624,0.1176219,0.35059473,0.08643197,-0.1364353,-0.11026388,0.06618961,0.1874761,0.12206144,-0.06495374,0.0010304479,0.07493135,0.15132661,0.085540645,-0.038313914,-0.03387478,0.008322967,0.17499082,-0.35909295,-0.16938946,0.047253102,-0.07873989,-0.14244545,-0.12208418,0.05786111,-0.09945248,-0.079665735,-0.0047773244,0.09526179,0.036433257,0.2976256,0.037971884,-0.12516266,0.08722084,0.0246467,0.05582008,0.06660454,0.032234102,0.28508717,0.06766582,0.0520825,0.14135972,0.11488876,0.2026253,0.055365812,-0.11947028,-0.030899232,-0.055380452,0.06454023,-0.11807866,0.25736955,0.061191946,-0.056793,0.19749093,0.04073301,-0.024336303,0.039192487,0.30439234,-0.109500885,-0.20064113,-0.02360109,-0.23312518,-0.35225955,0.32309493,0.43259123,0.0725415,0.027939636,0.24222392,0.2861384,0.0356477,0.5201227,0.064428434,0.17799696,-0.016446993,0.12517191,-0.04120827,-0.013475432,0.042978294,0.09070592,0.08909653,0.21397232,-0.13366422,0.1162774,-0.08494039,0.033372983,-0.14260933,-0.17889953,-0.07953424,-0.015786706,-0.17542952,-0.094188154,0.050805222,0.16379113,-0.07702966,0.17712621,-0.02002894,0.025924183,-0.07345786,-0.32222402,0.040255424,0.26096976,0.16089396,-0.016851636,-0.41879353,-0.07149195,-0.04088614,0.0021810685,0.26475742,-0.024096023,0.030183522,-0.08307954,-0.032906897,-0.024133341,-0.23227009,-0.014843097,-0.050562076,0.3321272,-0.010560297,-0.036149345,-0.07134095,0.0114696445,0.05857583,0.13266678,-0.009992363,-0.038873594,0.24826244,0.24044745,-0.056282878,-0.009593523,-0.080320306,0.19395135,0.040540446,0.26749012,0.055903032,0.04828828,0.024878128,0.0022720352,0.18196495,-0.07125964,0.02112552,-0.0712512,-0.18534978,0.034540683,0.15524065,-0.15041733,-0.2494402,0.19295186,-0.034517515,-0.16088738,0.021458369,0.022702089,-0.13950323,0.0356109,0.058002766,0.010593226,0.07667229,-0.011291777,-0.4390063,0.07992383,0.07590757,-0.029707495,0.008913751,-0.26724252,0.1169378,0.27741408,0.3533025,0.018847212,-0.07684628,-0.017335681,-0.14335762
