0,1,2,3,4,5,6,7,8
-0.1823053,0.056973338,0.26512238,0.42892954,0.7565964,-0.5288742,-0.45254397,-0.65790623,0.30433547
-0.24029286,0.07001341,0.38234094,0.41723627,0.7607907,-0.5378642,-0.4450207,-0.6748223,0.36533546
-0.20461516,0.061863754,0.37373355,0.41768855,0.7582302,-0.5559335,-0.45611542,-0.67566013,0.33698943
-0.32812646,0.12570408,0.48504713,0.39366534,0.77126724,-0.44398674,-0.43076354,-0.6977915,0.3938506
-0.28745928,0.16681586,0.45949793,0.3760353,0.76526654,-0.50372463,-0.44488037,-0.69169664,0.2851795
-0.27597517,0.1618821,0.48878208,0.37993878,0.76272887,-0.5237463,-0.44574228,-0.6992622,0.27679268
0.0010227636,-0.0031117923,0.3193409,0.43771213,0.7276407,-0.64567906,-0.4958271,-0.6732237,0.16014183
-0.20854788,-0.026154775,0.48494694,0.46514565,0.7573159,-0.4383957,-0.4454882,-0.7128489,0.4050645
-0.21127583,0.040375415,0.42675507,0.4435978,0.7604699,-0.42163375,-0.45075762,-0.69777036,0.32989234
-0.26184338,0.104591705,0.45971197,0.41740742,0.7634619,-0.43020958,-0.4415836,-0.7017395,0.3080734
-0.22238617,0.11604471,0.44820276,0.4110692,0.7574552,-0.5014502,-0.45160252,-0.69579333,0.2528581
-0.115632355,0.04236298,0.40484315,0.43650562,0.7448764,-0.56929696,-0.4706064,-0.6889076,0.22871803
-0.2524234,0.0585205,0.5067487,0.43876907,0.76260155,-0.42230597,-0.43945247,-0.7112036,0.36027706
-0.24305288,0.107971355,0.47734496,0.41866237,0.7618429,-0.43393356,-0.44528714,-0.7020316,0.28514892
-0.15757085,0.08063443,0.4318869,0.42562714,0.7504962,-0.5260577,-0.46257758,-0.69372714,0.21726277
-0.2188718,0.07194109,0.49402002,0.43395045,0.758378,-0.46586528,-0.44672763,-0.70687944,0.30358988
-0.15813178,0.055478934,0.44615594,0.4394436,0.7523852,-0.49878058,-0.4608286,-0.6967146,0.25277105
-0.2649877,0.09404299,0.51858616,0.42878628,0.7646452,-0.39654675,-0.43614307,-0.7121339,0.32653123
-0.25261718,0.13654394,0.5018776,0.41060764,0.76242816,-0.4282176,-0.44099513,-0.7049637,0.25664046
-0.25314745,0.14916052,0.51976764,0.40509877,0.7620126,-0.4507397,-0.43912596,-0.70776093,0.24414438
-0.2546602,0.1522338,0.53789264,0.40483892,0.7626054,-0.44814017,-0.43721306,-0.7104293,0.24637213
-0.24678831,0.1510248,0.54535675,0.40608528,0.76228976,-0.4444912,-0.43758366,-0.71167815,0.23829192
-0.12998123,0.09011894,0.48808974,0.4275505,0.7479444,-0.5220697,-0.46135408,-0.7004655,0.17350821
-0.19488727,0.06616159,0.5354642,0.44434887,0.75760466,-0.43342564,-0.4441431,-0.7151376,0.27674064
-0.19431801,0.08086609,0.5159994,0.44085786,0.7582199,-0.41342258,-0.44638994,-0.7096481,0.2529825
-0.19989786,0.09510442,0.51255524,0.43589228,0.7582569,-0.41972324,-0.44482073,-0.7090468,0.23883782
-0.15998103,0.08014177,0.49004662,0.44076586,0.75297594,-0.46426412,-0.4529737,-0.70357066,0.21319774
0.2590463,-0.18682565,0.17530508,0.5199323,0.6926252,-0.65804744,-0.52610284,-0.657052,0.05726104
0.039904784,-0.2680016,0.38533244,0.58394367,0.73822236,-0.40869024,-0.46110475,-0.69878465,0.44209152
0.37969947,-0.43119326,-0.09137006,0.6397393,0.7172289,-0.5609505,-0.5191232,-0.6322818,0.3120308
0.2659482,-0.4618787,0.095809326,0.670022,0.7413474,-0.37957573,-0.4677531,-0.63053375,0.54935384
0.25857368,-0.46756718,-0.03906559,0.6653538,0.74921453,-0.35918704,-0.46030527,-0.5972248,0.54135984
0.2510165,-0.4658375,-0.077328704,0.6471877,0.7503841,-0.4199386,-0.4633167,-0.56847095,0.5471859
0.24858925,-0.47508472,-0.07488324,0.63845474,0.75287,-0.4479143,-0.46468014,-0.5480329,0.56679463
0.18654053,-0.45422858,-0.029247588,0.6197069,0.7583616,-0.42511815,-0.4546686,-0.54148704,0.58444893
0.13140331,-0.4127126,-0.01859261,0.59065545,0.7609555,-0.44063342,-0.4503119,-0.54256326,0.57370794
0.08996393,-0.36885375,0.0027569165,0.56220424,0.7618861,-0.47629893,-0.4507534,-0.54933476,0.56066394
0.09958656,-0.35467702,0.0028219896,0.54990274,0.76065636,-0.5173571,-0.45596787,-0.5551605,0.5485156
0.06334295,-0.3302571,0.052626222,0.5379534,0.7629718,-0.5098468,-0.4512757,-0.56629086,0.5556579
0.105131246,-0.3356761,0.017670369,0.53929794,0.76045203,-0.53852457,-0.45702767,-0.568733,0.53764534
0.650605,-0.62170744,-0.6261988,0.5940985,0.5460204,-0.7745965,-0.7138844,-0.41030985,-0.15024751
0.0012449431,-0.4364395,0.31386486,0.6618879,0.74125725,-0.11572643,-0.39374372,-0.45206544,0.6790447
0.25703564,-0.48219445,-0.17901805,0.67287487,0.7464143,-0.33217055,-0.37491605,-0.4173166,0.58976316
0.43802685,-0.5369939,-0.18592376,0.67935926,0.7439042,-0.495659,-0.42841914,-0.36747944,0.58610386
0.39613852,-0.52691066,0.0034304813,0.68345654,0.75790024,-0.35685816,-0.4089174,-0.36631253,0.6370628
-0.06549463,-0.2672985,0.24977943,0.5630337,0.7793605,-0.105075255,-0.35440573,-0.4587544,0.6304821
-0.19168551,0.07246459,0.21901974,0.41594926,0.77775645,-0.37512407,-0.37713945,-0.5401163,0.45194662
-0.1236943,0.1452126,0.26078743,0.3736042,0.76843923,-0.6205112,-0.42177752,-0.5884915,0.33390528
-0.16467531,0.1461303,0.39015487,0.3745858,0.7724628,-0.62747437,-0.4229993,-0.633596,0.39655316
-0.3451776,0.2623212,0.5343726,0.32788932,0.7870502,-0.49290824,-0.39684922,-0.6728356,0.42912102
-0.19743903,0.27437395,0.44361797,0.32863992,0.7655874,-0.6280438,-0.43940115,-0.6638183,0.20386316
-0.24522024,0.24690165,0.5230318,0.3496658,0.76746523,-0.5991488,-0.42508128,-0.69135267,0.28958085
-0.22981137,0.2287794,0.5215483,0.36350697,0.7659931,-0.5794137,-0.4314761,-0.6938006,0.2759794
-0.2058214,0.19830692,0.51193,0.37873164,0.76264876,-0.5713157,-0.4375814,-0.6973315,0.26170346
-0.24402012,0.19146596,0.5362377,0.38468462,0.76657784,-0.51949245,-0.43034044,-0.7065317,0.29046378
-0.2299588,0.18592633,0.5251539,0.3873511,0.7641556,-0.5175649,-0.43610096,-0.7048878,0.25845724
-0.1394503,0.1255332,0.47626844,0.40998718,0.7524667,-0.5665638,-0.4551055,-0.69807816,0.2130458
0.022745991,-0.027920315,0.37659827,0.464825,0.7346929,-0.6134343,-0.48035482,-0.6879332,0.21138634
-0.2438322,0.020097064,0.5263169,0.4634569,0.7662981,-0.33705348,-0.4265216,-0.7215289,0.4181962
-0.17685917,0.08850462,0.4150082,0.4332603,0.75785977,-0.44686553,-0.4492942,-0.6944962,0.2514079
-0.21549903,0.10652799,0.46475843,0.42325222,0.7594026,-0.47737145,-0.44224492,-0.70166683,0.27556944
-0.22774647,0.117831245,0.486151,0.41812724,0.76048356,-0.47897923,-0.44202775,-0.70241654,0.280281
-0.21252465,0.114333205,0.48645186,0.41723812,0.75858885,-0.49154073,-0.4467749,-0.7019991,0.26373693
-0.2121869,0.10622323,0.49609295,0.42005253,0.75862956,-0.48416463,-0.44699103,-0.7046266,0.26853922
-0.1980096,0.094848886,0.49145898,0.42463887,0.7572009,-0.48432687,-0.4502299,-0.7042027,0.2609383
-0.19522141,0.08534175,0.49254718,0.42942697,0.7571023,-0.4751081,-0.45044336,-0.70533836,0.26487342
-0.1650213,0.06525511,0.47306022,0.43750048,0.7537699,-0.48881698,-0.45648175,-0.7021574,0.25116122
-0.18020776,0.057335116,0.48243892,0.4428847,0.755862,-0.46448168,-0.45245087,-0.7050791,0.27595797
-0.1754961,0.057832316,0.47133285,0.443553,0.75540984,-0.46282306,-0.45387122,-0.7026378,0.26780728
-0.15337493,0.045350477,0.4535674,0.44792774,0.75269204,-0.48143017,-0.45811194,-0.69945407,0.2572897
-0.24311966,0.08300613,0.50882393,0.43701226,0.7626982,-0.40028346,-0.4386912,-0.70977366,0.31459454
-0.23448028,0.12136679,0.49368724,0.4198176,0.7607798,-0.43142164,-0.44279295,-0.7036181,0.25551814
-0.15723613,0.09068204,0.45949385,0.42805117,0.7507464,-0.51351285,-0.45842654,-0.6966098,0.20551819
-0.037456945,-0.018483475,0.4013955,0.46660396,0.73763883,-0.5668824,-0.47745126,-0.6893686,0.21160519
-0.12600957,-0.046929743,0.45334396,0.4867777,0.75169617,-0.44910055,-0.45695627,-0.7034408,0.33956638
-0.17948066,0.008546284,0.4391732,0.46864557,0.7581648,-0.39411157,-0.44977257,-0.69935995,0.32790634
-0.16743937,0.044918254,0.40780696,0.4506779,0.7546511,-0.4564041,-0.45485297,-0.6917464,0.27039126
-0.22128417,0.07643437,0.45739144,0.43748334,0.7592176,-0.44886658,-0.44444162,-0.6978594,0.30156434
-0.25829235,0.11943153,0.48747945,0.418936,0.76300734,-0.43572417,-0.43845478,-0.70087457,0.29699185
-0.034903415,-0.029226184,0.08174755,0.038837302,0.09982452,0.07902133,0.0032761772,-0.04678825,0.0836145
-0.07659045,-0.13698421,0.22169681,0.17493731,0.28938985,0.25351185,-0.011560053,-0.15208864,0.25803593
0.16440326,-0.37207207,0.15580903,0.40060377,0.41969308,0.268096,-0.14348851,-0.2501115,0.35098356
0.4757254,-0.57293993,-0.079061404,0.592267,0.5413809,0.13509943,-0.33671603,-0.32034877,0.39373422
0.71126425,-0.6933127,-0.49895695,0.64916587,0.4882534,-0.49176225,-0.5942018,-0.28860578,0.10548868
0.6358263,-0.6626754,-0.5195263,0.62479866,0.56116056,-0.6802775,-0.69183844,-0.23045492,0.26237655
0.029757235,-0.5437707,-0.23086163,0.53996587,0.72298205,-0.56105125,-0.5894272,-0.23888716,0.5587619
0.10650035,-0.5913159,-0.5572077,0.44461736,0.6949387,-0.73442334,-0.6606502,-0.2385869,0.26439103
-0.037860364,-0.57547003,-0.5015522,0.41534758,0.7030064,-0.7486715,-0.6417174,-0.24046525,0.40568885
-0.23472007,-0.5513298,-0.37740424,0.40813783,0.7283493,-0.7142086,-0.56724066,-0.2503118,0.54615265
-0.11338224,-0.58343023,-0.498775,0.3983084,0.71351165,-0.74818677,-0.6001801,-0.24846293,0.46422988
0.19334476,-0.6407787,-0.63389325,0.4029677,0.63702834,-0.785603,-0.70795834,-0.22713548,0.20811513
-0.054046705,-0.5975333,-0.4593138,0.42472056,0.70669365,-0.746496,-0.64088345,-0.23684432,0.47022384
-0.017310388,-0.62129563,-0.54284143,0.4108578,0.70192456,-0.7603101,-0.66002166,-0.22624522,0.3921843
0.22989501,-0.6564092,-0.6573332,0.4044131,0.616836,-0.78762233,-0.7470852,-0.20495752,0.103254914
0.2733809,-0.644842,-0.6544488,0.41923732,0.591299,-0.786881,-0.77063257,-0.19649991,0.04026696
0.10097876,-0.6189271,-0.5771191,0.43011472,0.6612833,-0.76805097,-0.73869985,-0.19697146,0.20666383
0.21003334,-0.6429162,-0.65320385,0.41578043,0.6091774,-0.78179884,-0.7762426,-0.18504325,0.012222193
0.17518054,-0.62955654,-0.6373199,0.42034286,0.6119999,-0.7783812,-0.7737731,-0.18437934,0.045024045
0.17027517,-0.63037354,-0.6397371,0.4212618,0.6091192,-0.778015,-0.77731746,-0.1811409,0.033237007
0.16778828,-0.63004297,-0.6414171,0.42197463,0.60581535,-0.77761567,-0.77948356,-0.17923237,0.027216356
0.16835076,-0.63010365,-0.6427515,0.42275268,0.6025098,-0.77743083,-0.78142905,-0.17775099,0.021980837
0.16676924,-0.6298263,-0.64212227,0.42380226,0.6016865,-0.7769515,-0.7821499,-0.17693232,0.022499027
0.069699675,-0.6195069,-0.5998965,0.42821833,0.64590794,-0.7673039,-0.7571947,-0.18195152,0.14897025
0.14368604,-0.6366186,-0.64275485,0.4192721,0.61748433,-0.77579117,-0.77407616,-0.17879862,0.0580935
0.13282675,-0.63099325,-0.6308393,0.42221016,0.62147254,-0.7740045,-0.7703628,-0.18135013,0.087379
0.13547218,-0.63259894,-0.6299502,0.42314428,0.6227995,-0.77386457,-0.7705268,-0.18206215,0.087855935
-0.010860776,-0.6166853,-0.55866265,0.4282783,0.6757554,-0.758,-0.7289312,-0.19166376,0.2668812
0.10091524,-0.64239466,-0.630174,0.4149882,0.6420576,-0.77312595,-0.7560392,-0.18784615,0.13807485
0.07892285,-0.6336179,-0.6092575,0.41879407,0.648624,-0.7703539,-0.7487707,-0.19301529,0.18664622
-0.056383625,-0.6203844,-0.53951615,0.4229262,0.6889576,-0.75506866,-0.707269,-0.20277593,0.3372527
0.0416397,-0.6435927,-0.6084453,0.41171968,0.66463786,-0.77004856,-0.7317071,-0.19995552,0.23401
-0.115765475,-0.6188325,-0.51247704,0.41754612,0.700148,-0.75077695,-0.68038654,-0.21346648,0.40755203
-0.0011011843,-0.64516973,-0.5949501,0.40783313,0.67639107,-0.76917124,-0.7104562,-0.20920815,0.29887843
-0.045505863,-0.6337174,-0.55875903,0.412492,0.6868317,-0.7634741,-0.695265,-0.21536548,0.3632624
-0.020070966,-0.64043444,-0.57458895,0.4117548,0.6835339,-0.76677024,-0.7005322,-0.2138352,0.34129694
-0.18993787,-0.61338305,-0.46719462,0.4159251,0.7150346,-0.7412432,-0.6382139,-0.22402638,0.4891877
-0.06601809,-0.6399698,-0.56781995,0.40481916,0.69417083,-0.76484793,-0.67213327,-0.21760114,0.38628137
-0.09235386,-0.62926346,-0.5329561,0.40928918,0.6996247,-0.7598693,-0.66055876,-0.22047253,0.43599492
-0.081465274,-0.6318384,-0.53561676,0.41019022,0.70080215,-0.75998014,-0.6592425,-0.21841629,0.43499655
-0.07787393,-0.63082224,-0.53358257,0.41004303,0.70184946,-0.7594168,-0.65714055,-0.2170698,0.4376899
-0.05927548,-0.6325084,-0.5414225,0.40921357,0.6994492,-0.7614264,-0.66150606,-0.21488146,0.4251995
-0.061753545,-0.6303935,-0.5360682,0.40934446,0.70054805,-0.7603981,-0.6601184,-0.21407208,0.4289355
-0.06398834,-0.6293681,-0.5347412,0.4086189,0.7012953,-0.7599819,-0.6589723,-0.21343698,0.42918533
-0.06259335,-0.6289324,-0.53596777,0.40767822,0.7009661,-0.7603435,-0.65922964,-0.21303356,0.42668214
-0.06942813,-0.6271703,-0.531649,0.4072991,0.7021079,-0.7594656,-0.6566219,-0.21334997,0.43204793
-0.06343869,-0.6278708,-0.53560585,0.4066034,0.7010244,-0.7604718,-0.6580926,-0.21316554,0.4269581
-0.077671394,-0.6248757,-0.52590185,0.40687194,0.7036331,-0.758322,-0.6526433,-0.21418132,0.43984997
-0.0660469,-0.6268614,-0.53394616,0.40602243,0.70172167,-0.7601932,-0.6555386,-0.21387295,0.43060386
-0.06797714,-0.62567985,-0.53034633,0.406419,0.7022175,-0.7596375,-0.65444714,-0.21433142,0.43463364
0.05220634,-0.6435398,-0.59084463,0.40538397,0.67673105,-0.7736639,-0.6949001,-0.2075883,0.32575154
-0.06355001,-0.62140214,-0.5137039,0.41319573,0.70215225,-0.7564584,-0.6623024,-0.2133247,0.4319154
-0.0586595,-0.628216,-0.5393552,0.40754893,0.7011622,-0.7601227,-0.66441053,-0.2118978,0.4090962
-0.047340773,-0.6296156,-0.5490004,0.40499756,0.69662344,-0.7631798,-0.669412,-0.21175225,0.39815733
-0.14763725,-0.6127913,-0.48392496,0.40775445,0.71318996,-0.74775606,-0.63249177,-0.21761917,0.4827754
-0.07431529,-0.62800014,-0.54187995,0.40274453,0.70144063,-0.7611551,-0.65231025,-0.21515045,0.42575935
-0.25466934,-0.587144,-0.38465837,0.41211167,0.72780156,-0.7193654,-0.573917,-0.2271182,0.56974566
-0.10813097,-0.6158253,-0.51255465,0.4059031,0.71176803,-0.752474,-0.6131152,-0.22552338,0.4787369
-0.1288907,-0.60333854,-0.46595642,0.41155195,0.71681404,-0.7447414,-0.6028192,-0.22994217,0.5224805
-0.21014337,-0.58088475,-0.38669926,0.41670898,0.73048323,-0.71795046,-0.56009775,-0.23831013,0.5773676
-0.35707062,-0.52282333,-0.13826223,0.4384826,0.74934536,-0.5994257,-0.45326394,-0.27371463,0.65801436
-0.115627155,-0.5464429,-0.3502286,0.44797626,0.74140805,-0.6870596,-0.50865203,-0.31160086,0.5696799
-0.19144185,-0.4957695,-0.11379228,0.4699614,0.75494576,-0.5972724,-0.46768826,-0.36095893,0.64208597
-0.022491245,-0.50042576,-0.27801472,0.4803782,0.74943143,-0.65876955,-0.5072847,-0.3896084,0.5694555
-0.011386523,-0.4840893,-0.28541926,0.47213945,0.74603045,-0.68355966,-0.53110594,-0.40058917,0.5535389
0.1702034,-0.5400782,-0.5077,0.45228451,0.7100155,-0.75794387,-0.6277213,-0.3694096,0.3603134
-0.36176547,-0.37274358,0.14691776,0.46228805,0.7575978,-0.4234512,-0.41914496,-0.40721518,0.6667413
0.1664894,-0.46538356,-0.51260257,0.44904208,0.7097548,-0.7345078,-0.5842057,-0.37901095,0.21876188
-0.31513518,-0.33079743,0.20721367,0.47834736,0.7566447,-0.44170174,-0.39559025,-0.4357125,0.6561611
0.23184294,-0.44606808,-0.48145303,0.4747785,0.71146214,-0.7326603,-0.5700858,-0.40463915,0.22025578
0.44117966,-0.57233995,-0.6104299,0.46880698,0.59475017,-0.79088366,-0.702429,-0.3515904,0.059948508
0.4093229,-0.60531896,-0.61246574,0.4739123,0.60605884,-0.7861586,-0.7415918,-0.30060583,0.09103388
0.05749535,-0.57972324,-0.4747248,0.462758,0.70776385,-0.7450732,-0.67892504,-0.27679044,0.3786092
0.19461077,-0.63138866,-0.6331069,0.42411816,0.65556055,-0.77823913,-0.7439453,-0.23552224,0.09774812
0.059906024,-0.6123611,-0.5777468,0.42234993,0.67646873,-0.7680117,-0.7186678,-0.229298,0.24493942
0.13165231,-0.6339137,-0.63029575,0.41357476,0.64751136,-0.7776141,-0.7467918,-0.21115892,0.13405709
0.08214345,-0.6259286,-0.60576457,0.41696987,0.6587236,-0.7721501,-0.7378746,-0.20711602,0.19197914
0.1553675,-0.6391889,-0.64240354,0.4137791,0.628771,-0.7791425,-0.7615895,-0.19605872,0.089185104
-0.08582615,-0.6064932,-0.51293933,0.42542714,0.69703937,-0.75067693,-0.69362247,-0.20628059,0.35930628
-0.23497573,-0.600183,-0.4585789,0.41419965,0.72115433,-0.7325185,-0.62977153,-0.21499164,0.47919476
-0.070132405,-0.63480216,-0.5831854,0.3965733,0.6892878,-0.76626235,-0.6773274,-0.21113591,0.34733996
0.027837038,-0.64224225,-0.6020563,0.40309504,0.666632,-0.77516645,-0.7054853,-0.21091542,0.30367628
0.13038354,-0.6512593,-0.6254374,0.41270432,0.64304817,-0.7801248,-0.7365771,-0.20430166,0.21177366
-0.024835343,-0.62552994,-0.5358743,0.42389885,0.69044894,-0.7592952,-0.6954013,-0.21024743,0.36344597
-0.08528368,-0.6268786,-0.53469515,0.41513243,0.70237386,-0.755863,-0.6759252,-0.21103428,0.39176655
0.2885289,-0.67752993,-0.694754,0.40476885,0.5486264,-0.79286283,-0.7873933,-0.18415567,-0.06029575
-0.079654224,-0.60316277,-0.4728146,0.44074965,0.6935141,-0.7455751,-0.6884857,-0.20599316,0.3925856
0.304556,-0.67463374,-0.69050735,0.41629294,0.5385724,-0.79071313,-0.7980382,-0.17729427,-0.12062075
-0.12925676,-0.59093356,-0.43579653,0.4484489,0.70095164,-0.73443615,-0.6794937,-0.2026799,0.4117465
0.15800725,-0.6568259,-0.650497,0.4177417,0.6276443,-0.77943194,-0.76010984,-0.18722177,0.06272053
0.23018299,-0.64520746,-0.66376877,0.42097512,0.5812149,-0.7847122,-0.78196746,-0.18584368,0.0023910138
0.5848547,-0.6975903,-0.7922994,0.430969,-0.09161324,-0.81871295,-0.8827039,-0.1164426,-0.573111
-0.13456456,-0.5508377,-0.45477432,0.5104708,0.64919657,-0.7318338,-0.7662189,-0.12887691,0.1719331
0.11595043,-0.6215078,-0.6730998,0.42774037,0.5664966,-0.78100747,-0.803921,-0.13898925,-0.22077976
0.0114732,-0.5900967,-0.626642,0.41419372,0.61454785,-0.77416897,-0.7699538,-0.15207498,-0.024989478
0.058336575,-0.60785025,-0.6391504,0.4049055,0.6121324,-0.7763226,-0.7678866,-0.155087,-0.00088934484
0.0020640467,-0.60595477,-0.5967234,0.40915355,0.65254575,-0.7665823,-0.7399499,-0.16357104,0.1524528
0.08962154,-0.62754285,-0.63262135,0.40417036,0.6346071,-0.77368385,-0.7539096,-0.16550939,0.09875282
0.11981235,-0.62998563,-0.63070476,0.40899995,0.6303718,-0.77413195,-0.7572566,-0.17025271,0.10637684
0.13759418,-0.6326874,-0.6294765,0.41378364,0.629137,-0.77412057,-0.76090795,-0.17366469,0.10292822
0.11401552,-0.63032776,-0.61554676,0.41777045,0.64129925,-0.7709685,-0.7552771,-0.17831443,0.13707712
-0.056400187,-0.6136454,-0.5320997,0.42189583,0.6916566,-0.75152534,-0.7052355,-0.19075134,0.32789725
-0.012908735,-0.63367945,-0.58468395,0.40853503,0.68127,-0.7630474,-0.7137814,-0.19366552,0.2806895
0.057874836,-0.6423228,-0.6134853,0.40600455,0.6584269,-0.7721635,-0.7325417,-0.19547947,0.22666307
0.21276003,-0.65640104,-0.6628419,0.41044468,0.5954268,-0.78401107,-0.775232,-0.18826722,0.050273612
0.03268298,-0.6229564,-0.56079245,0.42977312,0.6689617,-0.7622835,-0.7304216,-0.19910787,0.26590586
-0.06977784,-0.62297344,-0.53733647,0.42277583,0.69687945,-0.7537248,-0.6978318,-0.2046809,0.34805578
0.20712417,-0.66441506,-0.672518,0.40677404,0.5951759,-0.7848386,-0.7760881,-0.18781638,0.020589614
0.24050182,-0.6458346,-0.66093206,0.42227387,0.57377595,-0.7840898,-0.787062,-0.18762244,-0.0014681745
0.35979682,-0.65334386,-0.7165664,0.42163298,0.41375437,-0.7962092,-0.8329305,-0.16501617,-0.28970462
0.49202254,-0.6587046,-0.7744005,0.43864998,0.04512572,-0.81136096,-0.8739978,-0.12266005,-0.53577065
-0.06101051,-0.56645256,-0.5786804,0.48320818,0.58224016,-0.76769173,-0.8031887,-0.13207418,-0.10189411
-0.11205526,-0.576692,-0.59545475,0.42980403,0.64717305,-0.76716757,-0.7617241,-0.15403874,-0.012923795
-0.0068774847,-0.59737056,-0.6439451,0.39448142,0.6167383,-0.77683717,-0.7676895,-0.15896598,-0.0527709
0.035667483,-0.60479283,-0.6354501,0.3928862,0.61693215,-0.7762364,-0.759636,-0.16332282,0.016482456
0.11845837,-0.6197612,-0.64665776,0.39730817,0.6047403,-0.77837324,-0.7670059,-0.16484363,0.009012097
0.053397927,-0.6127236,-0.5957039,0.40892527,0.65132993,-0.7667323,-0.74090165,-0.17400353,0.15727788
0.1895573,-0.6384241,-0.65483093,0.4037624,0.60452074,-0.7790916,-0.7729005,-0.17122644,0.010892287
0.15549764,-0.6268739,-0.6257936,0.414288,0.62381136,-0.7733988,-0.76413894,-0.17761008,0.08013109
0.19117244,-0.6344575,-0.6415029,0.41473404,0.6093489,-0.776476,-0.77504575,-0.17758735,0.030271582
0.11418156,-0.62352026,-0.60536325,0.4202686,0.6423594,-0.76825476,-0.7569504,-0.18411012,0.12824938
0.016549055,-0.61937135,-0.56979066,0.41843536,0.6753693,-0.7591232,-0.72907484,-0.1919315,0.24053925
-0.16815266,-0.6047817,-0.47855324,0.41373864,0.7125055,-0.7361428,-0.6635637,-0.20689203,0.4267755
-0.17645602,-0.61734,-0.5125277,0.39948142,0.711029,-0.7456107,-0.648911,-0.2155086,0.43922526
-0.24888013,-0.60445994,-0.4574158,0.39994022,0.71956354,-0.73636353,-0.6089046,-0.22958031,0.5206471
-0.56758094,-0.49144816,0.3137994,0.495437,0.7605623,-0.085849136,-0.31572884,-0.32570037,0.72292525
-0.16479355,-0.59458536,-0.114369445,0.5747096,0.7583131,-0.33542773,-0.35274908,-0.424965,0.64317846
0.023156155,-0.6135139,0.04081669,0.6430962,0.764338,-0.21997876,-0.38151747,-0.48543033,0.67546386
-0.34076077,-0.47917297,0.41634753,0.5834609,0.7994789,0.32411745,-0.30622628,-0.6005568,0.7038957
-0.3887981,-0.27926013,0.3915946,0.4717941,0.8026366,0.3060753,-0.30550665,-0.66023386,0.61062306
-0.25232875,-0.2598634,0.30544904,0.44729283,0.7928903,-0.10666924,-0.37855893,-0.6846662,0.45171902
-0.42811233,-0.20561762,0.5388431,0.42082042,0.81968814,0.10494727,-0.3556046,-0.7298671,0.5879315
-0.43186274,-0.14009131,0.5399392,0.39420024,0.8187655,0.121847115,-0.3586819,-0.73421746,0.5357888
-0.45926502,-0.089075916,0.5680775,0.3839447,0.82245004,0.14135018,-0.34801534,-0.74238235,0.5153437
0.397272,-0.510895,-0.25457442,0.5677697,0.6465458,-0.63279504,-0.5820167,-0.6525117,-0.06252359
-0.2877284,-0.4706145,0.533076,0.6633605,0.77567977,0.2530422,-0.37832317,-0.7697345,0.6653418
0.2652019,-0.6181978,-0.18598303,0.6964723,0.7399104,-0.26652497,-0.48172477,-0.6866698,0.42216995
-0.3010224,-0.4768449,0.43771943,0.65142864,0.79166967,0.30529732,-0.37724024,-0.7376565,0.66820854
-0.46754315,-0.22492974,0.46975005,0.5119404,0.8054261,0.4465384,-0.3224594,-0.7320088,0.61909074
-0.5706546,0.054651756,0.5730976,0.37198487,0.81697303,0.46789858,-0.27089876,-0.7412721,0.5718296
-0.54792804,0.14182352,0.58549273,0.3338323,0.81876147,0.24509169,-0.26897606,-0.73635584,0.45262155
-0.40637898,0.020253507,0.5372201,0.3850076,0.814018,-0.11597536,-0.31983897,-0.72506243,0.3461368
-0.3542254,-0.15052831,0.56051016,0.4520438,0.81971234,-0.10316587,-0.34587675,-0.7346331,0.45565122
0.27095717,-0.49629962,0.05434562,0.5945167,0.7289091,-0.52973014,-0.511422,-0.69024724,0.2130308
0.53242826,-0.65967035,-0.16249184,0.72785944,0.6823332,-0.5768697,-0.5909213,-0.69966567,0.45402572
-0.48584965,-0.41410786,0.5905221,0.67990255,0.7937721,0.55365705,-0.32083306,-0.7703747,0.7159531
0.3084824,-0.6065214,-0.36796775,0.66937274,0.70907235,-0.39178646,-0.511315,-0.6337835,0.15332001
0.16001318,-0.5948123,0.1947612,0.7356662,0.75298285,-0.12613507,-0.44345906,-0.68675643,0.63620543
-0.34162846,-0.44404313,0.46078214,0.66364276,0.79872996,0.44697437,-0.33755365,-0.71661174,0.68834686
-0.46041682,-0.14989139,0.44763392,0.49762014,0.8047721,0.4583734,-0.30686304,-0.7153422,0.5975793
0.34771696,-0.4753971,-0.35488015,0.58190817,0.6813559,-0.5534772,-0.5340879,-0.6296364,-0.019477066
0.35657713,-0.6008128,0.035834566,0.6955883,0.7256636,-0.5108752,-0.52119017,-0.6776928,0.58258694
0.110176034,-0.5973399,0.1634386,0.71877706,0.77111846,-0.014952995,-0.45573145,-0.6758394,0.67356867
0.27623162,-0.6122744,-0.31197926,0.6738138,0.75476366,-0.38824692,-0.51467985,-0.6199396,0.5296359
0.016236277,-0.54660803,0.06401021,0.65288514,0.77045035,-0.20683108,-0.4589105,-0.61494005,0.66056365
0.28009483,-0.59277964,-0.3836864,0.6214572,0.74842143,-0.56742,-0.5517054,-0.567495,0.49735138
0.22874723,-0.5842086,-0.44900826,0.5576177,0.7313365,-0.69589055,-0.6227162,-0.52231973,0.48328444
-0.36962897,-0.42022428,0.31193987,0.5622783,0.7715934,-0.018697303,-0.39587343,-0.5587718,0.7009313
0.18235168,-0.49354523,-0.39313114,0.57017624,0.73920465,-0.57826215,-0.50095695,-0.5229596,0.42441106
